id,pricesold,yearsold,zipcode,mileage,make,model,year,engine,body_type,num_cylinders,drive_type
100801,4300,2019,11434,101680,Infiniti,M,2011,5.6,Sedan,8,RWD
40002,20000,2019,17601,1111,Ford,Galaxie,1961,390 V8,Coupe,8,RWD
48984,9000,2019,06478,70000,Chevrolet,Camaro,1999,LS1 5.7L,Coupe,8,RWD
15947,27500,2019,79706,4300,Shelby,Cobra,1965,302,Convertible,8,RWD
120655,20000,2020,502**,66950,Ford,Mustang,1965,V8,Convertible,6,RWD
81214,11000,2019,80020,96700,Jeep,Grand Cherokee,2010,6.1 SRT AND 7.0 Arrington Hemi,Sport Utility,8,4WD
72872,1930,2019,11040,190000,Honda,Accord,2004,3.0 liter,Coupe,6,FWD
93584,21000,2020,83877,79322,Ford,F-250,1997,7.3L POWER STROKE DIESEL,Crew Cab Pickup,8,4WD
7713,400,2019,07930,201859,Saturn,Astra,2008,1.8L,Hatchback,4,FWD
28184,15000,2019,07086,51541,Alfa Romeo,Spider,1987,2.0 Liter FI,Convertible,4,RWD
161096,3750,2020,060**,153159,Ford,Mustang,1989,5.0L Gas V8,Convertible,8,RWD
88984,2700,2019,33323,186000,Mercedes-Benz,E-Class,2001,3.2L V6 SOHC 18V,Wagon,6,RWD
40254,10630,2019,35803,63800,Chevrolet,Corvette,2002,5.7 Liter LS1  350 HP,Coupe with Removable Top,8,RWD
17077,2000,2019,60010,157567,Ford,Bronco,1996,5.0 Liter V-8,SUV,8,4WD
58122,3050,2019,07002,150000,Oldsmobile,Ninety-Eight,1948,Oldsmobile 330,Fastback,8,RWD
421,720,2019,39120,135000,Ford,F-100,1966,ORIGINAL  240  STRAIGHT 6,Cab & Chassis,6,RWD
5377,4050,2019,78642,177940,Mercedes-Benz,300-Series,1983,Turbo diesel,Coupe,5,RWD
2238,6100,2019,34104,135000,Dodge,Magnum,2005,5.7 HEMI,wagon,8,RWD
81482,4300,2019,65052,177000,BMW,5-Series,1999,2.8 liter,Wagon,6,RWD
46202,6900,2019,85204,111000,Lexus,SC,1992,V8 4.0 Litre,Coupe,8,RWD
108549,40000,2019,77080,6003,Chevrolet,Camaro,2010,6.2,Coupe,8,RWD
70645,8000,2019,98122,118345,BMW,M3,1998,3.2L DOHC 24-valve inline 6-cyl engine w/variable valve timing,Convertible,6,RWD
59329,8200,2019,70454,37876,BMW,1-Series,2008,3.0 Twin Turbo,Convertible,6,RWD
59326,8200,2019,70454,37876,BMW,1-Series,2008,3.0 Twin Turbo,Convertible,6,RWD
91170,6500,2019,92264,48967,AMC,Gremlin,1977,232 Inline 6,Hatchback,6,RWD
31564,2030,2019,60126,199000,Chevrolet,Impala,1995,LT1 V8,Sedan,8,RWD
139438,15500,2020,940**,44676,Ford,Thunderbird,1956,V8,Convertible,8,RWD
6411,1600,2019,60410,193010,Jeep,Grand Cherokee,2004,V8,SUV,8,4WD
7536,1700,2018,12603,175000,Infiniti,G35,2004,V6,Coupe,6,RWD
123870,47800,2020,752**,49700,Ram,2500,2017,6.7 Liter I6 Cummins Turbo Diesel,Crew Cab Pickup,6,4WD
85319,3050,2019,60516,165800,Subaru,WRX,2004,2.0,Wagon,4,AWD
119733,710,2020,11111,167658,Buick,Lacrosse,2005,3.8L V6,Sedan,6,FWD
69883,60600,2019,53147,30100,Dodge,Coronet,1969,440,hardtop,8,RWD
155947,5700,2020,339**,200975,Mercedes-Benz,GL-Class,2008,4.6L Gas V8,SUV,8,AWD
85352,5250,2019,95032,100940,Chevrolet,Camaro,2002,LS1,Coupe,8,RWD
87899,3450,2020,30101,98200,Volkswagen,Jetta,2011,2.5L,Sedan,5,FWD
48403,4500,2019,04860,14141,Triumph,Other,1980,3.9 V8,Convertible,8,RWD
106557,1400,2019,22207,143800,Toyota,Camry,2003,2.4L I4 157hp DOHC 16 valve 162ft. lbs.,Sedan,4,FWD
66955,7110,2019,80539,61192,Pontiac,Trans Am,1980,4.9 Turbo,Coupe,8,RWD
11329,12100,2019,06248,61000,Ford,Mustang,1972,351 Cleveland,Convertible,8,RWD
41929,34000,2019,91202,88924,Mercedes-Benz,SL-Class,1964,In-line,Convertible,6,RWD
53662,8100,2019,08050,99999,Toyota,Land Cruiser,1972,V8 350,JEEP STYLE,8,4WD
153307,2900,2020,302**,38419,Chrysler,Imperial,1975,440 C.I. V8,Four-Door Hardtop,8,RWD
153060,4500,2020,302**,103971,Lincoln,Town Car,1989,5.0L Gas V8,Sedan,8,RWD
84653,1850,2019,47725,182060,Subaru,Forester,2008,2.5L,Wagon,4,AWD
85458,5900,2020,47725,218800,Toyota,4Runner,2008,v8,SUV,8,4WD
85531,13000,2020,47725,237000,BMW,3-Series,1991,3.2,Coupe,6,RWD
84652,7660,2019,47725,116100,Mercedes-Benz,SL-Class,2003,5.5L,Convertible,8,RWD
8723,7010,2018,47715,85860,Porsche,Boxster,2001,3.2L,Convertible,6,RWD
111241,1100,2020,208**,226023,BMW,3-Series,2002,2.5L Gas I6,Sedan,6,RWD
68436,7100,2019,90002,25867,Pontiac,Trans Am,1979,400 w72,Coupe,8,RWD
53696,20100,2019,03077,16200,Chevrolet,Corvette,2003,5.7L,Convertible,8,RWD
53739,16000,2019,86404,800,Chevrolet,Blazer,1985,350 5.7,2 Door,8,FWD
139049,4350,2020,300**,83263,Mercedes-Benz,GL-Class,2008,4.6L Gas V8,SUV,8,4WD
9645,3550,2019,91423,189000,BMW,M3,1995,3000,Coupe,6,RWD
139973,15200,2020,531**,32381,Ford,Excursion,2000,5.4L Gas V8,SUV,8,4WD
69541,6230,2019,98953,99999,Oldsmobile,442,1967,400,Coupe,8,RWD
20069,11360,2019,38834,227000,Ford,F-350,2006,6.0L,Crew Cab Pickup,8,4WD
98756,8500,2019,89130,52012,Ford,Fairlane,1957,312 cu in 270 HP 2-4 bbl,Convertible,8,RWD
83066,7200,2019,92102,68900,Ford,Mustang,1967,289,Coupe,8,RWD
152704,9100,2020,480**,53022,Jaguar,XJR,2000,4.0L Gas V8,Sedan,8,RWD
78260,7880,2020,89002,44343,Chevrolet,El Camino Sport Coupe,1980,350,Pickup,8,RWD
5007,6200,2019,89002,112000,Toyota,Pickup,1988,3.0 V6,Standard Cab Pickup,6,4WD
99441,3800,2020,97049,74333,Volkswagen,Beetle - Classic,1969,2.3L Ford Turbo,Coupe,4,RWD
51091,7320,2019,91941,141525,Ford,F-250,1975,390,Standard Cab Pickup,8,4WD
68956,2020,2019,33616,185000,Dodge,Nitro,2007,3.7:,SUV,6,RWD
45066,12800,2019,45304,50760,Mercedes-Benz,SL-Class,1983,3.8L,Convertible,8,RWD
28562,5000,2019,91107,81274,BMW,3-Series,1999,6,Convertible,6,RWD
40514,710,2019,95624,177000,Ford,Thunderbird,1996,3.8,Coupe,6,RWD
141431,12700,2020,322**,29999,Volkswagen,Thing,1973,1600cc,Convertible,4,RWD
124337,1830,2020,420**,225000,Hyundai,Santa Fe,2007,3.3L Gas V6,SUV,6,FWD
111575,60100,2020,481**,5000,Chevrolet,Bel Air/150/210,1955,ls1,Convertible,8,RWD
39432,2050,2019,85022,153000,Honda,CRX,1987,1.5,Coupe,4,FWD
16976,67100,2019,24137,989,Chevrolet,Camaro,1969,396/425 HP,Convertible,8,RWD
98112,2130,2019,44281,80500,Fiat,500,2012,1.4L,Coupe,4,FWD
34288,1000,2019,19034,202325,FORD,EXPLORER,2004,GAS,Extended Cab Pickup,6,4WD
52752,2900,2019,19034,214043,Nissan,Titan,2005,5.6,Extended Crew Cab Pickup,8,4WD
139401,5350,2020,190**,97009,Chevrolet,Avalanche,2002,V 8,Crew Cab Pickup,8,RWD
80068,4100,2019,19034,65041,Volkswagen,Beetle-New,2006,2.5,Convertible,5,FWD
60829,1000,2019,19034,187635,Lincoln,Aviator,2003,V 8,SUV,8,4WD
80680,1780,2020,19034,107256,Mercedes-Benz,S-Class,1984,V 8,Coupe,8,RWD
93496,3500,2020,23294,199000,Chrysler,Aspen,2007,5.7 Liter 335 HP HEMI V8 Engine,SUV,8,4WD
120774,7500,2020,23294,100800,Ford,F-150,2010,4.6 Liter 292 HP V8 Engine,Crew Cab Pickup,8,4WD
93474,5100,2020,23294,100300,Ford,Ranger,2011,4.0 Liter V6 Engine,Extended Cab Pickup,6,RWD
92075,8950,2019,23294,4400,Chevrolet,Sonic,2018,1.4 Liter 4 Cyl. DOHC 16 Valve Turbo Engine,Sedan,4,FWD
93638,6600,2020,23294,47000,Cadillac,Allante,1993,4.6 Liter Northstar 32Valve V8 Engine,Convertible,8,FWD
28183,10600,2019,23294,138000,GMC,Yukon,2008,6.2 Liter 380 Horsepower V8 Engine,SUV,8,AWD
12971,8150,2019,23294,181000,GMC,Yukon,2013,5.3 Liter Vortec V8 Engine,SUV,8,4WD
12970,7000,2019,23294,18700,Chevrolet,Blazer,1997,4.3 Liter Vortec V6 Engine,SUV,6,4WD
93480,11600,2020,23294,74000,Chevrolet,Tahoe,2005,5.3 Liter Vortec V8 Engine,SUV,8,4WD
121325,5800,2020,232**,128000,Honda,Accord,2007,3.0 Liter SOHC 24 Valve VTEC V6 Engine,Sedan,6,FWD
120760,9800,2020,23294,2600,Jeep,Liberty,2007,3.7 Liter V6 Engine,SUV,6,4WD
92957,4650,2019,23294,23000,Toyota,Corolla,2005,1.8 Liter DOHC 16 Valve 4 Cylinder Engine,Sedan,4,FWD
92955,9400,2019,23294,67000,Jeep,Wrangler,1999,4.0 Liter 6 Cylinder Engine,SUV,6,4WD
121398,5540,2020,232**,81000,Mitsubishi,Raider,2006,3.7 Liter SOHC V6 Engine,Crew Cab Pickup,6,4WD
93635,5200,2020,23294,28000,Dodge,Ram Van,2002,3.9 Liter V6 Engine,Conversion Van,6,RWD
93497,3650,2020,23294,63000,Chrysler,Pacifica,2005,3.5 Liter 24 Valve V6 Engine,Crossover,6,AWD
121058,6600,2020,232**,33000,Chevrolet,Impala,2016,3.6 Liter 24 Valve DOHC V6 w/ 302 HP,Sedan,6,FWD
63947,8110,2019,23294,109000,Acura,MDX,2012,3.7 Liter 24 Valve V6 Engine,SUV,6,AWD
13370,5350,2019,23294,59000,Fiat,500,2013,1.4 Liter DOHC 16 Valve 4 Cylinder Engin,Convertible,4,FWD
28182,11100,2019,23294,106000,Chevrolet,Silverado 1500,2012,5.3 Liter Vortec V8 Engine,Crew Cab Pickup,8,4WD
13405,13200,2019,23294,65000,GMC,Yukon,2001,5.3 Liter Vortec V8 Engine,SUV,8,RWD
36181,11600,2019,23294,147000,Chevrolet,Avalanche,2008,5.3 Liter Vortec V8 Engine,Crew Cab Pickup,8,4WD
12973,12600,2019,23294,110000,Chevrolet,Suburban,2005,6.0 Liter Vortec V8 Engine,SUV,8,4WD
12972,14100,2019,23294,155000,Mercedes-Benz,GL-Class,2012,5.5 Liter DOHC 32 Valve 382 HP V8 Engine,SUV,8,4WD
93206,4620,2019,23294,171000,Toyota,Avalon,2008,3.5 Liter DOHC 24 Valve V6 Engine,Sedan,6,FWD
92260,7330,2019,23294,49300,BMW,Z4,2004,2.5 Liter DOHC 24 Valve 6 Cylinder Engine,Convertible,6,RWD
120983,9200,2020,23294,165000,Lincoln,Navigator,2010,5.4 Liter 310HP V8 Engine,SUV,8,4WD
12966,3300,2019,23294,192000,Nissan,Xterra,2006,4.0 Liter DOHC 24 Valve V6 Engine,SUV,6,4WD
121236,6600,2020,232**,173000,Toyota,Tundra,2004,4.7 Liter DOHC 32 Valve V8 Engine,Extended Cab Pickup,8,4WD
92262,8100,2019,23294,121000,Nissan,Murano,2011,3.5 Liter DOHC 24 Valve V6 Engine,"SUV, CONVERTIBLE",6,AWD
121397,10450,2020,232**,49000,Toyota,4Runner,2002,3.4 Liter DOHC 24 Valve V6 Engine,SUV,6,4WD
54906,6820,2019,23294,53000,Ford,Thunderbird,2004,3.9 Liter DOHC 32 Valve V8 Engine,Convertible,8,RWD
13440,12100,2019,23294,142000,Lexus,LS,2008,5.0 Liter DOHC 32 Valve V8 Gas Engine,Sedan,8,AWD
93203,6000,2019,23294,145000,Lexus,RX,2004,3.3 Liter DOHC 24 Valve V6 Engine,SUV,6,AWD
54907,6650,2019,23294,112000,Jaguar,XK8,2004,4.2 Liter V8 Engine,Convertible,8,RWD
121064,1920,2020,232**,110000,Jaguar,X-Type,2004,2.5 Liter V6 Engine,Sedan,6,AWD
121285,6200,2020,232**,79000,Jaguar,XJ12,1996,6.0 Liter SOHC 24 Valve V12 Engine,Sedan,12,RWD
121237,3110,2020,232**,138000,Jaguar,X-Type,2006,3.0 Liter DOHC 24 Valve V6 Engine,Sedan,6,AWD
121229,3800,2020,232**,100500,Land Rover,LR2,2009,3.2 Liter 24 Valve DOHC 6 Cylinder Engine,SUV,6,AWD
120889,14000,2020,23294,84000,Land Rover,Range Rover,2012,5.0 Liter 32 Valve V8 Engine,SUV,8,4WD
92261,4050,2019,23294,185000,Land Rover,Range Rover,2002,4.6 Liter V8 Engine,SUV,8,AWD
121344,5600,2020,232**,188000,Land Rover,Range Rover Sport,2010,5.0 Liter DOHC 32 Valve 375 HP V8 Engine,SUV,8,4WD
93639,4000,2020,23294,113000,BMW,3-Series,2002,2.5 Liter DOHC 24 Valve 6 Cylinder Engine,Sedan,6,RWD
120757,4300,2020,23294,103000,BMW,1-Series,2008,3.0 Liter DOHC 24 Valve 6 Cylinder Engine,Convertible,6,RWD
121345,7300,2020,232**,51000,BMW,X3,2008,3.0 Liter DOHC 24 Valve 6 Cylinder Engine,SUV,6,AWD
64214,8100,2019,23294,53000,Ford,Thunderbird,2004,3.9 Liter DOHC 32 Valve V8 Engine,Convertible,8,RWD
64211,12500,2019,23294,123000,Mercedes-Benz,S-Class,2006,6.0 Liter 36 Valve 604HP Twin Turbo V12 Engine,Sedan,12,RWD
93031,7430,2019,23294,113000,Mercedes-Benz,CL-Class,2005,5.5 Liter 493 HP 36 Valve Twin Turbo V12 Engine,Coupe,12,RWD
91805,12300,2019,23294,129000,Mercedes-Benz,SL-Class,2005,5.5 Liter Twin Turbo V12 Engine (493 HP / 590 lb-f,Convertible,12,RWD
91782,10200,2019,23294,51000,Mercedes-Benz,S-Class,2009,5.5 Liter DOHC 24 Valve 382 HP V8 Engine,Sedan,8,AWD
92259,14540,2019,23294,4300,Mercedes-Benz,E-Class,2013,3.5 Liter 24 Valve V-6 Engine,Coupe,6,AWD
92764,13710,2019,23294,90000,Mercedes-Benz,E-Class,2011,5.5 Liter 382 HP V8 Engine,Convertible,8,RWD
42091,15400,2019,23294,110000,Porsche,Cayenne,2006,4.5 Liter 520 HP Twin Turbo Charged V8 Engine,SUV,8,AWD
93296,13900,2019,23294,111000,Porsche,Cayenne,2006,4.5 Liter 520 HP Twin Turbo Charged V8 Engine,SUV,8,AWD
36140,6110,2019,23294,144900,Volvo,XC70,2011,3.0 Liter T6 Turbo 6 Cylinder Engine w/ 300HP,Wagon,6,AWD
36139,11210,2019,23294,30900,Cadillac,DTS,2011,4.6 Liter DOHC 32 Valve V8 Engine,Limousine,8,FWD
136815,6480,2020,349**,86000,Chevrolet,46-S   Special Deluxe,1940,in line 8,Coupe,8,RWD
103054,8000,2019,22182,93909,Land Rover,Range Rover Sport,2013,5.0L V8 DOHC 32V,SUV,8,4WD
123280,9100,2020,945**,140907,Jeep,CJ,1982,258 straight-six,SUV,6,4WD
2165,1250,2019,80219,156747,BMW,X3,2005,V6,SUV,6,AWD
35460,620,2019,14560,225000,Ford,F-250,2004,5.4,Flatbed- Reg Cab,8,4WD
63354,5200,2019,19526,99000,Ford,Mustang,2008,4.6l 3v V8,Convertible,8,RWD
122846,16800,2020,66085,28644,Chevrolet,Camaro,2010,6.2L,Coupe,8,RWD
97200,920,2019,76063,88950,Ford,Ranger,2003,V6 Cylinder Engine 4.0L/245,Extended Cab Pickup,6,4WD
121977,2000,2020,016**,98181,Chevrolet,Cavalier,1986,2.0 L LQ5 TBI OHV I4,Convertible,6,FWD
14432,14000,2019,18630,67000,BMW,M6,2007,5.0 l V-10,Coupe,10,RWD
16540,5800,2019,46703,32300,Ford,Galaxie,1965,302,Fastback,8,RWD
68585,7500,2019,08753,59000,Dodge,Challenger,2012,3.7,Coupe,6,RWD
3358,12710,2019,37210,98000,Toyota,Sienna,2011,3.5,Minivan,6,FWD
108268,2500,2019,95035,141000,Chevrolet,Camaro,1994,V8,Coupe,8,RWD
39768,10850,2019,92065,74500,Porsche,Boxster,2000,3.2,Convertible,6,RWD
54104,3000,2019,33614,122000,BMW,Z4,2003,Inline 6 Cylinder,Convertible,6,RWD
79098,21100,2019,82718,35000,Chevrolet,Camaro,1968,350 V8,Convertible,8,RWD
86874,460,2019,21234,141000,Chevrolet,Malibu,1980,V6 229cid,Sedan,6,RWD
160887,1480,2020,463**,191000,Toyota,4Runner,2000,3.4L Gas V6,SUV,6,4WD
52948,2200,2019,97623,177463,Jeep,Wrangler,1989,4.2,Convertible,6,4WD
125612,23100,2020,328**,54555,Jeep,Wrangler,2015,3.6L V6 DOHC 24V FFV,SUV,6,4WD
101550,2190,2019,32806,197409,Chevrolet,Avalanche,2002,5.3L V-8,Crew Cab Pickup,8,RWD
46231,12100,2019,34234,51611,Volkswagen,Bus/Vanagon,1968,1600 dual port,Standard Cab Pickup,4,RWD
11676,35300,2019,92782,35800,Ford,Focus,2017,2.3L turbo charged,Hatchback,4,AWD
81294,15600,2019,92154,64225,Mercedes-Benz,G-Class,1979,OM617 3.0L TURBO DIESEL,Wagon,5,4WD
81202,17250,2019,92154,64225,Mercedes-Benz,G-Class,1979,OM617 3.0L TURBO DIESEL,Wagon,5,4WD
7402,4100,2019,92154,70452,Jaguar,XJS,1990,5.3L,Coupe,12,RWD
93895,2860,2019,58703,57933,Chevrolet,C/K Pickup 3500,1976,454,Standard Cab Pickup,8,RWD
93998,3640,2019,58703,67211,Chevrolet,C/K Pickup 2500,1976,350,Standard Cab Pickup,8,4WD
90032,25000,2019,96814,3000,Chevrolet,Bel Air/150/210,1957,327,Sedan,8,RWD
161105,2230,2020,347**,125000,Ford,Expedition,2004,4.6L Gas V8,SUV,8,RWD
41309,2380,2019,45371,98429,Dodge,Caravan,2007,3.3L,Minivan,6,FWD
41193,5100,2019,45371,112000,Dodge,Durango,2005,5.7L,SUV,8,AWD
32266,1940,2019,45371,150583,Suzuki,XL7,2008,3.6L,SUV,6,AWD
32264,2700,2019,45371,93138,Chrysler,PT Cruiser,2006,2.4L,Convertible,4,FWD
143518,12400,2020,453**,131354,Infiniti,FX,2010,5.0L V8,SUV,8,AWD
22864,5500,2019,45371,90108,Land Rover,Range Rover,2006,4.4L V8,SUV,8,AWD
161235,2130,2020,017**,192000,Chevrolet,Silverado 2500,2002,6.6L Diesel V8,Standard Cab Pickup,8,4WD
10069,19650,2019,78266,122000,Toyota,Tundra,2011,5.7 Flex Fuel V8,Crew Cab Pickup,8,4WD
117046,5100,2020,172**,92260,Volkswagen,Beetle - Classic,1979,Stock,Convertible,4,RWD
65454,18600,2019,03222,19321,Ford,Mustang,2007,4.6L OHV,Coupe,8,RWD
38084,18100,2019,33156,800,Chevrolet,Corvette,1989,6.0 ls engine,open wheel chassis,8,RWD
96716,9500,2019,24850,99999,Ford,Mustang,1969,351 cleveland,Fastback,8,RWD
79753,9000,2019,85331,68695,GMC,Jimmy,1984,350,SUV,8,4WD
139532,180000,2020,430**,6000,Rolls-Royce,Wraith,2015,12 CYL,Coupe,12,RWD
90383,5000,2019,41083,76143,Mercury,Grand Marquis,1972,429-4V   V8    7.0L,Sedan,8,RWD
152235,230,2020,981**,130000,Chevrolet,Cobalt,2009,2.2L Gas I4,Sedan,4,FWD
104343,2550,2019,41101,25600,Chevrolet,Chevette,1987,1.6L I4 2BL,Hatchback,4,RWD
62106,880,2019,60513,162750,Ford,Crown Victoria,2007,4.6 V-8,Sedan,8,RWD
8254,22950,2019,33309,23952,Dodge,Challenger,2016,6.4L V8 SRT Hemi Engine,2dr Car,8,2dr Cpe R/T Scat Pack
156029,25000,2020,970**,19500,Chevrolet,Camaro,2011,6.2L Gas V8,Convertible,8,RWD
64642,25000,2019,59802,26614,Volkswagen,Bus/Vanagon,1967,Not the original one...,Tin Top Westfalia Camper,4,RWD
16544,600,2019,11791,209000,Buick,Regal,1991,3800,Coupe,6,FWD
36203,1630,2019,43050,99705,Chevrolet,Trailblazer,2007,6 cylinder,SUV,6,RWD
99485,510,2019,33913,92120,Ford,Fusion,2008,3.0 V6,Sedan,6,FWD
142552,28500,2020,490**,105000,Porsche,911,2007,3.8 L 6-cylinder,Convertible,6,Carrera 4S Coupe
74931,1530,2020,21122,123,Dodge,Power Wagon,1978,318,Standard Cab Pickup,8,4WD
112352,25500,2020,852**,57830,Ford,F-150,2008,5.4L Flexible V8,Crew Cab Pickup,8,4WD
40790,3200,2019,92804,71000,Honda,Civic,1999,1.6,Hatchback,4,FWD
150029,7400,2020,719**,208900,Jeep,Wrangler,2006,4.0L Gas I6,SUV,6,4WD
41498,16000,2019,90277,22715,Ford,Mustang,1991,302 V8,Hatchback,8,RWD
118348,5100,2020,800**,111111,Chevrolet,C-10,1981,350 v8,Standard Cab Pickup,8,RWD
145318,1030,2020,800**,86000,Ford,Probe,1993,2.5L Gas V6,Hatchback,6,FWD
40058,20100,2019,32754,147975,Ford,Excursion,2005,6.0L Diesel Bulletproofed,SUV,8,4WD
81962,7500,2019,72058,108703,Ford,Mustang,1991,302L 5.0L V8,Hatchback,8,RWD
7229,15900,2019,72058,42921,Chevrolet,C-10,1986,V8,Truck,8,RWD
41315,20100,2019,86004,95000,Volkswagen,Bus/Vanagon,1978,Type 4,Van Camper,4,RWD
93862,5200,2019,14062,176709,Ford,F-150,2004,5.4,Extended Cab Pickup,8,4WD
40834,54000,2019,34203,24150,Ford,F-350,2017,Intercooled Turbo Diesel V-8 6.7 L/406,Pickup Truck,8,4WD
140102,50100,2020,342**,11355,GMC,Yukon,2019,EcoTec3 6.2L V8,SUV,8,4WD
141360,30100,2020,342**,33010,Land Rover,LR4,2016,3.0L V6,SUV,6,4WD
43107,8180,2019,91502,123638,Jeep,Wrangler,1989,4.2L I6,SUV,6,4WD
126937,2600,2020,820**,136303,Ford,Focus,2014,2.0L I4,Hatchback,4,FWD
119396,17600,2020,820**,113231,Ram,2500,2014,6.7L I6 Turbocharger,Pickup Truck,6,4X4
159990,5000,2020,820**,86929,Land Rover,Range Rover Sport,2012,5.0L V8 Supercharger,SUV,8,Automatic 6-Speed
89196,58700,2020,82001,54133,Lamborghini,Gallardo,2004,5.0L V10,Coupe,10,RWD
90281,7200,2019,68137,55292,Hyundai,Veloster,2012,1.6L I4,Coupe,4,3dr Cpe Man w/Red Int
93537,6620,2020,91702,100000,Chevrolet,Blazer,1984,sbc 350 v8,truck,8,4WD
64027,8600,2019,90605,80000,Chevrolet,Corvette,1974,7.4 454 cid,Coupe,8,Rear
93512,4150,2020,90605,143000,Nissan,280ZX,1983,6 cylinder,Hatchback,6,RWD
91772,4400,2019,90605,50000,Nissan,D21,1987,V6,Extended Cab Pickup,6,4WD
88527,520,2019,18624,122000,Chrysler,PT Cruiser,2001,2.4 litter,Wagon,4,FWD
114231,14000,2020,91911,95354,BMW,6-Series,2013,4.4L Gas V8,Coupe,8,RWD
46298,3500,2019,52001,88000,Cadillac,Eldorado,1972,501 CI,Convertible,8,FWD
21172,8600,2019,81521,35569,Buick,Other,1941,4.1 L 248 cid L8,4Dr,8,RWD
49440,9800,2019,81521,98719,Chevrolet,Fleetline,1948,216,fastback,6,RWD
56550,7100,2019,21738,151043,Audi,Q5,2012,2.0-L L-4 DOHC 16V,SUV,4,AWD
154209,4990,2020,010**,76856,Ford,Bronco,1968,Inline 6 170CI,SUV,8,4WD
37397,6410,2019,06790,103017,Chevrolet,Corvair,1966,2.7L H6,Convertible,6,RWD
140809,9900,2020,497**,201000,Chevrolet,Suburban,2008,6.0L Gas V8,SUV,8,4WD
40096,42450,2019,33178,5500,Aston Martin,DB9,2006,V12,Convertible,12,RWD
139989,5800,2020,840**,84000,Pontiac,Trans Am,1977,400,Coupe,8,RWD
141938,710,2020,750**,140221,Volkswagen,Passat,2003,1.8L Gas I4,Sedan,4,FWD
92950,1200,2019,86040,100000,Ford,Ranger,1984,2.3 Liter,REGULAR CAB,4,RWD
161818,2500,2020,366**,167042,Hyundai,Sonata,2008,2.4L Gas I4,Sedan,4,FWD
140991,3600,2020,088**,163000,Ford,Mustang,1986,5.0L Gas V8,Convertible,8,RWD
80868,500,2019,08852,116000,Ford,F-150,1990,4.9 300 c.i.,Standard Cab Pickup,6,RWD
132633,3940,2020,327**,126679,BMW,Z4,2003,2.5l 6-cyclinder,2d Roadster 2.5,6,RWD
32671,21000,2019,13830,166000,Ford,Excursion,2001,7.3,SUV,8,4WD
144407,24480,2020,946**,55500,Ram,2500,2017,6.7L Diesel I6,Crew Cab Pickup,6,4WD
154808,55300,2020,774**,14800,Dodge,Challenger,2019,6.2L Gas V8,Coupe,8,RWD
32379,33100,2019,89135,38000,Land Rover,Range Rover Sport,2015,V6 Supercharged,SUV,6,AWD
35326,3070,2019,17543,135470,Honda,Civic,2008,1.8 Liter,Sedan,4,FWD
160530,20000,2020,021**,27000,Chevrolet,Camaro,2013,3.6L Gas V6,Coupe,6,RWD
113789,39000,2020,750**,11400,BMW,M4,2015,3.0L I6 Twin Turbo 425 hp,Convertible,6,RWD
113509,20000,2020,46280,84500,BMW,6-Series,2014,Twin Turbo Premium Unleaded V-8 4.4 L/268,4dr Car,8,4dr Sdn 650i RWD Gran Coupe
101476,7600,2019,89166,119964,Dodge,Ram 1500,2013,V 8 HEMI 5.7,Crew Cab Pickup,8,AWD
158553,2430,2020,802**,122400,Mercedes-Benz,300-Series,1983,3.0L Diesel I5,Sedan,5,RWD
158518,2050,2020,060**,152000,Nissan,Altima,2007,2.5L Gas I4,Sedan,4,FWD
115211,22300,2020,92647,89295,Volkswagen,Bus/Vanagon,1974,2.0L four-cylinder,Van Camper,4,RWD
132736,8700,2020,775**,53750,Suzuki,Samurai,1992,1.3L Gas I4,SUV,4,4WD
1285,7000,2019,18708,103750,Honda,Civic,2008,1.8L SOHC MPFI 16-valve i-VTEC I4 engine,Sedan,4,FWD
132601,9800,2020,187**,99000,BMW,M3,1995,3.0L Gas I6,Coupe,6,RWD
120930,4050,2020,66762,79590,Dodge,Polara,1967,383,Convertible,8,RWD
67087,7200,2019,33076,91442,Chrysler,Crossfire,2005,3.2L,Coupe,6,RWD
67086,8100,2019,33076,76421,Pontiac,Solstice,2007,2.0L I4 Turbocharger,Convertible,4,RWD
103774,7900,2020,33076,78925,Saturn,Sky,2008,TURBO CHARGED,Convertible,4,RWD
125976,9900,2020,33076,100696,Ford,Mustang,2010,4.6L,Convertible,8,RWD
38130,7200,2019,33076,117663,Ford,Mustang,2008,4.6L,Coupe,8,RWD
20014,8700,2019,33076,93096,Ford,Mustang,2007,4.6L,Convertible,8,RWD
29049,15600,2019,33076,86904,Dodge,Challenger,2010,6.1 L,Coupe,8,FWD
19992,17000,2019,33076,79670,Chevrolet,Camaro,2014,6.2L SFI,Convertible,8,RWD
102247,4300,2019,33076,118868,Hyundai,Sonata,2011,2.4L,Sedan,6,FWD
102865,6600,2019,33076,135697,BMW,X3,2011,3.0 L,SUV,6,4WD
56668,7200,2019,33076,118360,BMW,X3,2011,2.8L,SUV,4,4WD
49270,10700,2019,33076,90856,BMW,X3,2013,2.0L TWIN TURBO,SUV,4,4WD
126547,9300,2020,330**,86769,BMW,X3,2013,2.0 L TWIN TURBO,SUV,4,AWD
32085,8410,2019,33076,125850,Lexus,SC,2002,4.3L,Convertible,8,RWD
20289,9500,2019,33076,108296,Lexus,SC,2004,4.3L,Convertible,8,RWD
66785,8600,2019,33076,110528,Lexus,SC,2002,4.3L,Convertible,8,RWD
