id_pedido,id_cliente,Tienda,TipoLibro,und_pedidas,und_despachadas,ano_despacho,mes_despacho,lead_time,rating
13342,CL0017,Santiago,Academicos,19,19,2024,2,3,79.5
13343,CL0100,Webpage,CienciaFiccion,1,1,2023,10,1,68.7
13344,CL0100,Webpage,Academicos,3,3,2023,6,4,69.8
13345,CL0100,Webpage,Novelas,1,1,2023,5,2,66.1
13346,CL0095,Regiones,CienciaFiccion,4,4,2023,3,4,60.1
13347,CL0099,Regiones,Academicos,42,42,2023,5,8,59.7
13348,CL0033,Santiago,CienciaFiccion,62,62,2023,8,5,61
13349,CL0127,Santiago,Novelas,2,2,2023,12,0,76.7
13350,CL0004,Regiones,Novelas,1,1,2023,12,7,73.3
13351,CL0095,Regiones,CienciaFiccion,49,49,2023,6,2,46.9
13352,CL0124,Regiones,Academicos,41,41,2023,12,11,59.5
13353,CL0100,Webpage,Academicos,2,2,2023,1,1,71.8
13354,CL0100,Webpage,Novelas,2,2,2023,6,6,58.8
13355,CL0100,Webpage,Academicos,3,3,2023,4,4,68.3
13356,CL0100,Webpage,Novelas,1,1,2023,10,0,80.5
13357,CL0100,Webpage,Novelas,2,2,2023,5,3,69.7
13358,CL0100,Webpage,Novelas,2,2,2023,10,3,70.1
13359,CL0100,Webpage,Novelas,1,1,2024,3,0,74.4
13360,CL0100,Webpage,Novelas,3,3,2023,11,4,76.2
13361,CL0100,Webpage,CienciaFiccion,8,8,2023,6,6,75.7
13362,CL0124,Regiones,CienciaFiccion,55,55,2023,10,14,63.4
13363,CL0075,Santiago,Academicos,57,57,2023,4,2,56.6
13364,CL0100,Webpage,Novelas,2,2,2023,10,4,73.7
13365,CL0100,Webpage,Academicos,3,3,2023,5,3,70.6
13366,CL0127,Santiago,Novelas,1,1,2023,4,0,53.3
13367,CL0093,Regiones,Academicos,68,68,2023,5,3,49.4
13368,CL0100,Webpage,Novelas,1,1,2023,2,0,73.2
13369,CL0100,Webpage,Novelas,1,1,2023,12,1,69.9
13370,CL0091,Regiones,Novelas,52,52,2023,6,7,71
13371,CL0084,Regiones,Academicos,1,1,2023,5,4,71.7
13372,CL0033,Santiago,Novelas,48,48,2023,3,2,61.6
13373,CL0100,Webpage,Novelas,2,2,2023,12,6,47.9
13374,CL0060,Santiago,Novelas,74,74,2023,1,5,60.9
13375,CL0100,Webpage,Novelas,1,1,2023,12,7,72
13376,CL0003,Regiones,Novelas,19,19,2023,11,11,79.4
13377,CL0060,Santiago,Novelas,49,49,2024,2,6,54.9
13378,CL0100,Webpage,Novelas,1,1,2023,12,10,68
13379,CL0005,Regiones,Academicos,38,37,2024,2,10,65.3
13380,CL0127,Santiago,Novelas,5,5,2023,11,1,87.5
13381,CL0100,Webpage,Novelas,1,1,2023,10,1,74
13382,CL0100,Webpage,CienciaFiccion,12,12,2023,6,2,71.9
13383,CL0033,Santiago,Academicos,15,15,2023,3,1,83.8
13384,CL0100,Webpage,Novelas,1,1,2023,5,1,73.5
13385,CL0008,Regiones,Academicos,36,36,2024,2,6,53.7
13386,CL0004,Regiones,Academicos,20,20,2023,10,7,63.6
13387,CL0091,Regiones,Academicos,68,68,2023,11,0,63.2
13388,CL0100,Webpage,Academicos,1,1,2023,6,7,64.8
13389,CL0044,Santiago,Novelas,49,49,2023,3,7,61.3
13390,CL0100,Webpage,CienciaFiccion,3,3,2023,12,7,64.7
13391,CL0004,Regiones,Novelas,37,37,2023,9,4,50.8
13392,CL0100,Webpage,CienciaFiccion,1,1,2024,3,0,55
13393,CL0100,Webpage,Academicos,1,1,2023,6,6,63.3
13394,CL0100,Webpage,Novelas,1,1,2023,10,2,69.6
13395,CL0093,Regiones,Academicos,46,44,2023,7,2,70.7
13396,CL0009,Regiones,Novelas,79,79,2024,2,13,58.5
13397,CL0077,Regiones,Novelas,19,19,2023,1,3,66.5
13398,CL0092,Regiones,Novelas,31,31,2023,6,3,59.8
13399,CL0100,Webpage,CienciaFiccion,8,8,2023,6,1,66.8
13400,CL0100,Webpage,Novelas,2,2,2023,12,10,74.4
13401,CL0100,Webpage,CienciaFiccion,6,6,2023,5,2,73.4
13402,CL0033,Santiago,CienciaFiccion,48,48,2023,4,1,71.6
13403,CL0100,Webpage,CienciaFiccion,2,2,2023,2,0,77
13404,CL0100,Webpage,CienciaFiccion,1,1,2023,1,0,64.1
13405,CL0093,Regiones,Novelas,18,18,2023,8,2,79.4
13406,CL0100,Webpage,CienciaFiccion,4,4,2023,10,2,65.6
13407,CL0100,Webpage,Novelas,1,1,2023,1,1,95.6
13408,CL0003,Regiones,Novelas,14,14,2023,9,4,87.3
13409,CL0100,Webpage,CienciaFiccion,6,6,2023,6,7,68.1
13410,CL0033,Santiago,CienciaFiccion,76,76,2024,1,2,52.7
13411,CL0009,Regiones,CienciaFiccion,4,4,2023,7,2,58.3
13412,CL0066,Santiago,Academicos,10,10,2024,3,2,62.5
13413,CL0070,Regiones,CienciaFiccion,8,8,2024,1,7,62.1
13414,CL0100,Webpage,CienciaFiccion,2,2,2023,6,6,76.3
13415,CL0100,Webpage,Novelas,1,1,2023,3,0,79.2
13416,CL0100,Webpage,Academicos,1,1,2023,6,6,53.5
13417,CL0100,Webpage,CienciaFiccion,7,7,2023,6,4,61
13418,CL0033,Santiago,Academicos,48,48,2023,7,2,49.3
13419,CL0100,Webpage,CienciaFiccion,7,7,2023,11,3,70.6
13420,CL0088,Regiones,Academicos,67,66,2023,4,7,56.8
13421,CL0100,Webpage,Academicos,9,9,2023,12,5,60.9
13422,CL0009,Regiones,CienciaFiccion,60,60,2023,7,2,50.9
13423,CL0100,Webpage,CienciaFiccion,3,3,2023,10,1,71.4
13424,CL0100,Webpage,CienciaFiccion,4,4,2023,6,5,70.5
13425,CL0100,Webpage,Novelas,6,6,2023,11,7,83.7
13426,CL0100,Webpage,Novelas,1,1,2023,12,6,69
13427,CL0001,Regiones,Academicos,29,27,2024,2,3,56.8
13428,CL0033,Santiago,Novelas,67,67,2023,8,6,56.6
13429,CL0100,Webpage,CienciaFiccion,4,4,2023,5,3,54.2
13430,CL0100,Webpage,Academicos,3,3,2023,10,2,63.3
13431,CL0033,Santiago,Novelas,73,73,2023,6,6,55.1
13432,CL0099,Regiones,Novelas,16,15,2023,12,4,77.1
13433,CL0003,Regiones,Novelas,33,33,2023,8,5,56.4
13434,CL0100,Webpage,Academicos,2,2,2024,2,3,70
13435,CL0070,Regiones,Academicos,12,12,2023,1,3,60
13436,CL0091,Regiones,CienciaFiccion,51,51,2023,5,4,66.3
13437,CL0100,Webpage,Novelas,2,2,2023,11,2,84.7
13438,CL0033,Santiago,Novelas,12,12,2023,4,1,63.2
13439,CL0100,Webpage,Novelas,3,3,2023,12,4,68.9
13440,CL0046,Santiago,Academicos,34,34,2023,4,2,52.8
13441,CL0100,Webpage,Novelas,1,1,2023,5,3,72.8
13442,CL0003,Regiones,Academicos,10,10,2023,9,4,86.2
13443,CL0100,Webpage,CienciaFiccion,3,3,2023,5,3,66.7
13444,CL0100,Webpage,Academicos,1,1,2023,10,2,47.6
13445,CL0003,Regiones,Novelas,44,44,2023,8,3,59.2
13446,CL0100,Webpage,CienciaFiccion,3,3,2023,10,1,76
13447,CL0100,Webpage,Novelas,1,1,2023,5,1,74.1
13448,CL0100,Webpage,Academicos,2,2,2023,12,6,68
13449,CL0100,Webpage,CienciaFiccion,1,1,2023,5,3,67.2
13450,CL0067,Santiago,Novelas,76,76,2023,8,1,49.1
13451,CL0100,Webpage,Novelas,1,1,2024,3,2,50.4
13452,CL0100,Webpage,CienciaFiccion,4,4,2023,6,5,68.7
13453,CL0077,Regiones,Novelas,33,32,2024,1,7,63.3
13454,CL0079,Santiago,Academicos,76,76,2024,1,2,63.3
13455,CL0100,Webpage,CienciaFiccion,2,2,2024,2,2,80.8
13456,CL0100,Webpage,Academicos,3,3,2023,5,3,80.6
13457,CL0100,Webpage,CienciaFiccion,4,4,2023,12,7,67.7
13458,CL0100,Webpage,Novelas,2,2,2023,10,1,58.1
13459,CL0095,Regiones,CienciaFiccion,81,81,2023,12,2,59.1
13460,CL0001,Regiones,CienciaFiccion,57,57,2023,2,6,66.7
13461,CL0100,Webpage,Novelas,1,1,2023,10,5,83.3
13462,CL0092,Regiones,Novelas,41,38,2023,3,5,71
13463,CL0100,Webpage,Academicos,1,1,2023,11,3,74.7
13464,CL0060,Santiago,Novelas,4,4,2023,10,5,56.1
13465,CL0070,Regiones,CienciaFiccion,25,25,2023,9,3,60.8
13466,CL0100,Webpage,Academicos,1,1,2023,10,2,64.9
13467,CL0070,Regiones,Novelas,13,13,2024,1,6,55.4
13468,CL0084,Regiones,Academicos,35,35,2023,6,6,60.6
13469,CL0083,Santiago,CienciaFiccion,10,10,2024,2,2,70.4
13470,CL0100,Webpage,Novelas,3,3,2023,10,1,50.9
13471,CL0013,Santiago,CienciaFiccion,48,48,2024,1,6,64.1
13472,CL0100,Webpage,Novelas,1,1,2023,3,0,70.4
13473,CL0031,Regiones,Academicos,57,57,2023,7,3,66.9
13474,CL0100,Webpage,Novelas,1,1,2023,12,10,71.4
13475,CL0033,Santiago,Novelas,12,12,2023,4,1,81.8
13476,CL0003,Regiones,Academicos,70,70,2023,3,2,60
13477,CL0005,Regiones,CienciaFiccion,56,56,2024,1,16,62
13478,CL0092,Regiones,CienciaFiccion,60,60,2023,6,4,62.9
13479,CL0100,Webpage,Academicos,4,4,2023,6,7,70.4
13480,CL0070,Regiones,CienciaFiccion,30,30,2023,9,8,82.9
13481,CL0100,Webpage,Academicos,1,1,2023,6,7,80.5
13482,CL0052,Santiago,Academicos,8,8,2023,1,6,62.1
13483,CL0083,Santiago,Academicos,76,72,2024,3,6,57.8
13484,CL0100,Webpage,CienciaFiccion,4,3,2024,1,1,84.9
13485,CL0100,Webpage,Novelas,1,1,2023,10,3,67.5
13486,CL0127,Santiago,Novelas,25,25,2023,10,0,57.7
13487,CL0009,Regiones,Academicos,18,17,2023,8,4,66.5
13488,CL0100,Webpage,Novelas,1,1,2023,10,2,55.2
13489,CL0017,Santiago,Novelas,12,12,2023,11,1,75.9
13490,CL0092,Regiones,Novelas,49,49,2023,12,7,62.6
13491,CL0100,Webpage,Novelas,1,1,2023,12,7,73.1
13492,CL0100,Webpage,Novelas,1,1,2024,2,3,77.3
13493,CL0017,Santiago,Novelas,9,9,2023,9,8,57.7
13494,CL0100,Webpage,Novelas,1,1,2023,6,0,76.7
13495,CL0100,Webpage,CienciaFiccion,2,2,2023,5,2,80.2
13496,CL0088,Regiones,Academicos,4,4,2023,2,1,69.7
13497,CL0100,Webpage,CienciaFiccion,11,10,2023,5,2,66
13498,CL0033,Santiago,Novelas,24,24,2023,4,6,54.3
13499,CL0100,Webpage,Novelas,1,1,2023,2,1,82.1
13500,CL0100,Webpage,CienciaFiccion,3,3,2023,4,3,71
13501,CL0100,Webpage,Novelas,1,1,2023,11,1,71.3
13502,CL0093,Regiones,Novelas,23,23,2023,4,7,78.5
13503,CL0004,Regiones,Academicos,26,26,2023,2,5,69
13504,CL0033,Santiago,Academicos,69,69,2023,12,1,64.9
13505,CL0100,Webpage,Academicos,3,3,2023,11,4,75.9
13506,CL0032,Santiago,Novelas,24,24,2023,2,4,63.1
13507,CL0004,Regiones,Novelas,57,57,2023,10,3,64.1
13508,CL0100,Webpage,Novelas,1,1,2023,10,1,73.3
13509,CL0100,Webpage,CienciaFiccion,10,10,2023,11,1,78.8
13510,CL0001,Regiones,Novelas,42,42,2023,8,14,59.3
13511,CL0100,Webpage,CienciaFiccion,1,1,2023,5,3,42.3
13512,CL0100,Webpage,CienciaFiccion,4,4,2023,6,5,80.1
13513,CL0100,Webpage,Academicos,1,1,2023,2,1,70.5
13514,CL0100,Webpage,Academicos,2,2,2023,10,3,53
13515,CL0095,Regiones,Novelas,57,57,2023,8,3,55.2
13516,CL0100,Webpage,Academicos,2,2,2023,6,5,101.9
13517,CL0017,Santiago,Novelas,12,12,2023,8,4,73.5
13518,CL0100,Webpage,Academicos,2,2,2023,4,1,62.1
13519,CL0100,Webpage,Academicos,4,4,2023,6,5,64.5
13520,CL0070,Regiones,Novelas,41,41,2024,3,5,74.2
13521,CL0100,Webpage,CienciaFiccion,2,2,2024,2,3,78.5
13522,CL0100,Webpage,Novelas,1,1,2023,5,3,87.3
13523,CL0092,Regiones,Academicos,8,8,2024,1,10,77.9
13524,CL0010,Regiones,Novelas,67,66,2024,2,3,66.1
13525,CL0100,Webpage,CienciaFiccion,11,11,2023,9,2,58
13526,CL0100,Webpage,Academicos,1,1,2023,10,1,77.3
13527,CL0037,Santiago,CienciaFiccion,57,57,2023,3,6,47.5
13528,CL0100,Webpage,Academicos,1,1,2023,9,1,77.6
13529,CL0084,Regiones,Academicos,21,21,2023,5,6,52.5
13530,CL0100,Webpage,CienciaFiccion,5,5,2023,5,1,56
13531,CL0124,Regiones,Novelas,34,32,2024,3,10,58
13532,CL0100,Webpage,Academicos,3,2,2023,9,1,77.5
13533,CL0100,Webpage,CienciaFiccion,3,3,2024,1,1,80.7
13534,CL0100,Webpage,Novelas,1,1,2023,11,4,52.7
13535,CL0100,Webpage,Novelas,2,2,2023,6,0,65.2
13536,CL0100,Webpage,Novelas,1,1,2023,10,2,77.1
13537,CL0100,Webpage,CienciaFiccion,4,4,2023,4,2,63.2
13538,CL0100,Webpage,Academicos,3,3,2023,9,3,65
13539,CL0100,Webpage,Novelas,1,1,2023,12,2,63.7
13540,CL0095,Regiones,Novelas,32,31,2023,12,1,64.9
13541,CL0003,Regiones,CienciaFiccion,98,98,2024,3,14,55.4
13542,CL0100,Webpage,Academicos,1,1,2024,2,1,89.7
13543,CL0088,Regiones,Academicos,92,89,2024,3,8,66.1
13544,CL0100,Webpage,Academicos,3,3,2023,12,4,74.7
13545,CL0100,Webpage,Academicos,2,2,2023,6,1,62.1
13546,CL0022,Santiago,Academicos,9,9,2023,3,2,79.2
13547,CL0093,Regiones,CienciaFiccion,23,23,2023,4,8,67.2
13548,CL0100,Webpage,Academicos,2,2,2023,12,7,65.1
13549,CL0003,Regiones,CienciaFiccion,24,24,2023,2,8,100
13550,CL0077,Regiones,CienciaFiccion,96,96,2023,9,8,54.5
13551,CL0100,Webpage,Academicos,1,1,2023,3,1,58.9
13552,CL0100,Webpage,Novelas,1,1,2023,11,7,53.8
13553,CL0100,Webpage,Novelas,1,1,2024,2,4,68.4
13554,CL0085,Santiago,Academicos,24,24,2023,5,1,76.2
13555,CL0100,Webpage,CienciaFiccion,1,1,2023,10,2,81.6
13556,CL0100,Webpage,Academicos,1,1,2023,3,1,71.3
13557,CL0100,Webpage,CienciaFiccion,6,6,2023,6,6,86.8
13558,CL0075,Santiago,Academicos,53,53,2023,1,3,52
13559,CL0100,Webpage,Academicos,1,1,2023,6,4,73
13560,CL0092,Regiones,Novelas,44,42,2023,1,15,51.2
13561,CL0100,Webpage,Novelas,2,2,2023,10,2,72.3
13562,CL0093,Regiones,CienciaFiccion,8,8,2023,9,5,79
13563,CL0100,Webpage,Academicos,3,3,2023,10,3,68.4
13564,CL0100,Webpage,CienciaFiccion,9,9,2023,12,7,64.6
13565,CL0100,Webpage,Academicos,5,5,2023,5,3,76.8
13566,CL0100,Webpage,CienciaFiccion,4,4,2023,12,6,81
13567,CL0100,Webpage,Academicos,1,1,2023,4,0,73.6
13568,CL0091,Regiones,Academicos,17,17,2024,1,4,66.2
13569,CL0033,Santiago,CienciaFiccion,57,57,2023,11,2,52.4
13570,CL0100,Webpage,Novelas,2,2,2023,12,7,75.2
13571,CL0093,Regiones,Novelas,57,57,2023,10,3,58.3
13572,CL0100,Webpage,Novelas,1,1,2023,11,1,75.4
13573,CL0100,Webpage,Novelas,1,1,2023,11,1,90.7
13574,CL0088,Regiones,CienciaFiccion,58,57,2023,2,6,63.4
13575,CL0100,Webpage,Novelas,1,1,2023,10,1,70
13576,CL0100,Webpage,Novelas,2,2,2024,3,0,77.9
13577,CL0100,Webpage,Novelas,1,1,2023,6,2,70
13578,CL0017,Santiago,Novelas,4,4,2023,10,2,71.8
13579,CL0100,Webpage,Novelas,1,1,2023,10,5,63.4
13580,CL0010,Regiones,Academicos,35,31,2024,2,4,60.7
13581,CL0100,Webpage,Novelas,1,1,2023,12,1,68
13582,CL0033,Santiago,CienciaFiccion,72,72,2023,4,1,72.9
13583,CL0100,Webpage,CienciaFiccion,15,15,2023,12,6,71.4
13584,CL0093,Regiones,CienciaFiccion,49,49,2023,1,10,61.4
13585,CL0100,Webpage,Academicos,1,1,2023,4,2,62.6
13586,CL0084,Regiones,Academicos,13,12,2024,2,6,85.7
13587,CL0077,Regiones,CienciaFiccion,99,99,2023,12,14,52.6
13588,CL0060,Santiago,Novelas,14,14,2023,2,1,83.3
13589,CL0005,Regiones,Novelas,42,42,2023,6,3,55.3
13590,CL0070,Regiones,Novelas,19,19,2023,10,6,73.6
13591,CL0100,Webpage,Academicos,3,3,2023,10,1,96.3
13592,CL0100,Webpage,Academicos,1,1,2023,11,4,64.7
13593,CL0100,Webpage,Novelas,1,1,2023,10,1,63
13594,CL0100,Webpage,Novelas,2,2,2023,12,6,75
13595,CL0100,Webpage,Novelas,1,1,2023,3,1,74.3
13596,CL0100,Webpage,CienciaFiccion,2,2,2023,10,1,74.6
13597,CL0100,Webpage,CienciaFiccion,5,5,2023,11,4,67.6
13598,CL0093,Regiones,Novelas,27,27,2023,7,4,65.8
13599,CL0093,Regiones,Novelas,22,22,2023,2,0,73.4
13600,CL0099,Regiones,Academicos,22,20,2023,7,1,84.4
13601,CL0100,Webpage,Novelas,1,1,2023,1,1,67.9
13602,CL0100,Webpage,Academicos,1,1,2023,10,2,58.6
13603,CL0060,Santiago,Novelas,24,24,2024,1,5,83.2
13604,CL0100,Webpage,Academicos,1,1,2023,11,3,64.7
13605,CL0100,Webpage,Novelas,1,1,2024,2,3,61.9
13606,CL0100,Webpage,Academicos,1,1,2023,12,5,54.1
13607,CL0033,Santiago,CienciaFiccion,31,31,2023,1,3,60.8
13608,CL0033,Santiago,CienciaFiccion,83,83,2023,2,5,49.8
13609,CL0075,Santiago,Academicos,53,53,2023,4,2,63
13610,CL0100,Webpage,Novelas,1,1,2024,1,1,76.2
13611,CL0100,Webpage,Novelas,1,1,2023,3,3,69.4
13612,CL0092,Regiones,Novelas,64,64,2023,8,7,63.3
13613,CL0092,Regiones,Academicos,5,5,2023,9,4,77.7
13614,CL0100,Webpage,CienciaFiccion,2,2,2024,3,5,65.9
13615,CL0095,Regiones,Novelas,5,5,2023,8,1,75.2
13616,CL0060,Santiago,Novelas,34,34,2023,9,1,51.9
13617,CL0100,Webpage,CienciaFiccion,1,1,2023,6,5,74
13618,CL0100,Webpage,Academicos,4,4,2023,6,5,64.2
13619,CL0100,Webpage,Novelas,2,2,2023,12,10,76.6
13620,CL0100,Webpage,Academicos,2,2,2023,3,1,69
13621,CL0100,Webpage,Novelas,2,2,2023,10,0,74.6
13622,CL0088,Regiones,CienciaFiccion,24,24,2023,3,6,59.4
13623,CL0033,Santiago,Novelas,24,24,2023,5,3,83.5
13624,CL0100,Webpage,CienciaFiccion,2,2,2023,11,5,72.3
13625,CL0092,Regiones,Academicos,76,76,2023,11,4,63
13626,CL0100,Webpage,Novelas,2,2,2023,12,6,70.2
13627,CL0033,Santiago,CienciaFiccion,91,91,2023,12,5,52.5
13628,CL0091,Regiones,CienciaFiccion,42,34,2023,1,10,55.4
13629,CL0089,Santiago,Academicos,89,87,2023,11,5,53.1
13630,CL0100,Webpage,Novelas,1,1,2023,12,6,80.4
13631,CL0095,Regiones,CienciaFiccion,38,38,2023,5,5,58.1
13632,CL0100,Webpage,Novelas,1,1,2023,10,1,62.5
13633,CL0100,Webpage,Novelas,1,1,2024,3,0,70.4
13634,CL0012,Santiago,Academicos,29,29,2023,3,3,58.2
13635,CL0100,Webpage,Academicos,1,1,2023,3,1,74
13636,CL0099,Regiones,Novelas,21,21,2023,8,2,43.5
13637,CL0088,Regiones,Novelas,35,35,2023,11,5,57.8
13638,CL0100,Webpage,CienciaFiccion,5,5,2023,6,7,71.5
13639,CL0025,Santiago,Novelas,24,24,2023,9,1,96.2
13640,CL0100,Webpage,Academicos,1,1,2023,10,2,83.5
13641,CL0100,Webpage,Academicos,1,1,2023,5,1,59.6
13642,CL0100,Webpage,CienciaFiccion,14,14,2023,10,1,63.4
13643,CL0033,Santiago,Novelas,12,12,2023,4,1,57
13644,CL0060,Santiago,Novelas,50,50,2023,12,2,63.6
13645,CL0100,Webpage,Academicos,1,1,2023,4,0,67.7
13646,CL0100,Webpage,Novelas,1,1,2023,12,4,58.8
13647,CL0033,Santiago,Novelas,20,20,2023,5,3,60.9
13648,CL0017,Santiago,Academicos,57,57,2023,8,7,55
13649,CL0075,Santiago,Academicos,72,72,2024,1,5,63.3
13650,CL0002,Regiones,Academicos,12,12,2023,3,6,87.5
13651,CL0009,Regiones,Novelas,18,18,2023,10,9,61.8
13652,CL0003,Regiones,Novelas,26,26,2023,12,7,72.2
13653,CL0100,Webpage,Novelas,1,1,2023,3,0,65.2
13654,CL0100,Webpage,Academicos,2,2,2023,5,0,71.4
13655,CL0100,Webpage,Academicos,1,1,2023,5,1,57.3
13656,CL0095,Regiones,CienciaFiccion,76,76,2023,7,2,50.1
13657,CL0017,Santiago,Novelas,36,34,2023,12,4,49.1
13658,CL0031,Regiones,Novelas,36,36,2023,10,8,59.8
13659,CL0017,Santiago,Academicos,94,94,2023,11,1,62.4
13660,CL0127,Santiago,Novelas,3,3,2024,2,0,76.9
13661,CL0100,Webpage,Novelas,1,1,2023,12,1,63.3
13662,CL0100,Webpage,CienciaFiccion,7,6,2023,6,7,65.3
13663,CL0091,Regiones,Novelas,32,29,2023,6,1,77
13664,CL0100,Webpage,Academicos,1,1,2023,4,1,79.2
13665,CL0075,Santiago,Academicos,59,59,2023,7,5,57.9
13666,CL0076,Regiones,CienciaFiccion,32,32,2023,4,7,70.9
13667,CL0017,Santiago,Novelas,72,72,2023,8,6,56.2
13668,CL0099,Regiones,Academicos,37,37,2023,9,5,53.1
13669,CL0127,Santiago,Novelas,8,8,2023,7,0,70
13670,CL0100,Webpage,CienciaFiccion,5,5,2023,12,4,75.3
13671,CL0100,Webpage,Novelas,1,1,2023,10,2,51
13672,CL0100,Webpage,Novelas,1,1,2024,1,1,65.2
13673,CL0100,Webpage,Novelas,1,1,2023,3,3,70.3
13674,CL0033,Santiago,Novelas,36,36,2024,1,10,51.6
13675,CL0100,Webpage,CienciaFiccion,1,1,2024,2,1,71.3
13676,CL0093,Regiones,CienciaFiccion,86,86,2023,1,5,52.4
13677,CL0100,Webpage,Novelas,1,1,2023,12,3,56.4
13678,CL0127,Santiago,CienciaFiccion,1,1,2023,10,0,74.2
13679,CL0100,Webpage,CienciaFiccion,3,3,2023,10,3,78.8
13680,CL0099,Regiones,Academicos,38,38,2023,9,7,59.6
13681,CL0033,Santiago,Novelas,53,53,2023,9,6,63.3
13682,CL0100,Webpage,CienciaFiccion,3,3,2023,6,7,81.1
13683,CL0100,Webpage,Academicos,2,2,2023,12,7,47
13684,CL0100,Webpage,Academicos,3,3,2023,12,6,83.8
13685,CL0100,Webpage,Academicos,1,1,2023,6,5,69.5
13686,CL0100,Webpage,Academicos,1,1,2023,11,3,73.3
13687,CL0003,Regiones,CienciaFiccion,4,4,2023,6,2,67.3
13688,CL0095,Regiones,Novelas,31,31,2023,6,7,63.6
13689,CL0100,Webpage,Novelas,1,1,2023,2,1,51.9
13690,CL0100,Webpage,Academicos,2,2,2023,1,0,74
13691,CL0100,Webpage,Novelas,3,3,2023,5,0,77.4
13692,CL0100,Webpage,CienciaFiccion,3,3,2024,3,0,62.7
13693,CL0100,Webpage,Academicos,3,3,2023,5,1,81.1
13694,CL0033,Santiago,Novelas,36,36,2023,4,6,63.1
13695,CL0100,Webpage,Novelas,4,4,2024,3,2,73.9
13696,CL0093,Regiones,Academicos,9,9,2023,7,2,56.1
13697,CL0100,Webpage,CienciaFiccion,2,2,2023,12,5,79.3
13698,CL0100,Webpage,Academicos,6,5,2023,5,1,68.3
13699,CL0100,Webpage,Novelas,1,1,2023,4,1,52.6
13700,CL0093,Regiones,Novelas,21,21,2023,12,2,74.9
13701,CL0003,Regiones,Academicos,7,7,2023,4,5,78.8
13702,CL0004,Regiones,Novelas,41,41,2023,2,4,57.8
13703,CL0009,Regiones,CienciaFiccion,71,71,2023,8,3,60.7
13704,CL0001,Regiones,CienciaFiccion,91,87,2023,1,4,65.3
13705,CL0100,Webpage,Novelas,1,1,2024,1,1,73.3
13706,CL0100,Webpage,CienciaFiccion,4,4,2023,6,7,61.7
13707,CL0100,Webpage,Novelas,1,1,2023,6,1,52.8
13708,CL0091,Regiones,Novelas,49,49,2023,9,5,60.8
13709,CL0100,Webpage,Academicos,2,2,2023,5,2,84.6
13710,CL0100,Webpage,Academicos,5,5,2023,3,1,74.4
13711,CL0008,Regiones,Academicos,12,12,2023,6,4,64.5
13712,CL0033,Santiago,CienciaFiccion,10,10,2023,3,5,74.4
13713,CL0099,Regiones,Novelas,35,34,2024,2,3,55.7
13714,CL0100,Webpage,Academicos,2,2,2023,1,2,76.8
13715,CL0100,Webpage,Novelas,1,1,2023,12,1,85.9
13716,CL0100,Webpage,Academicos,1,1,2023,5,2,61.3
13717,CL0100,Webpage,CienciaFiccion,8,8,2023,6,4,68.4
13718,CL0100,Webpage,Novelas,1,1,2023,6,7,68.2
13719,CL0100,Webpage,Novelas,1,1,2023,5,2,72.7
13720,CL0100,Webpage,Novelas,1,1,2023,3,1,69.5
13721,CL0100,Webpage,Academicos,10,10,2023,6,5,74.1
13722,CL0100,Webpage,Novelas,1,1,2023,12,6,62.2
13723,CL0100,Webpage,CienciaFiccion,4,4,2023,6,5,60.7
13724,CL0100,Webpage,CienciaFiccion,5,5,2023,12,6,58.1
13725,CL0100,Webpage,Novelas,1,1,2024,2,2,72.4
13726,CL0100,Webpage,Novelas,2,2,2023,10,1,59.2
13727,CL0033,Santiago,Novelas,36,36,2023,7,6,63.7
13728,CL0100,Webpage,Novelas,1,1,2023,4,1,57.1
13729,CL0060,Santiago,Novelas,6,4,2023,10,5,73.8
13730,CL0100,Webpage,Novelas,1,1,2023,9,3,70
13731,CL0033,Santiago,Novelas,27,27,2024,1,10,65.6
13732,CL0100,Webpage,CienciaFiccion,2,2,2024,1,3,76.7
13733,CL0001,Regiones,Novelas,76,76,2023,7,3,63.5
13734,CL0100,Webpage,CienciaFiccion,3,3,2023,9,3,76.3
13735,CL0100,Webpage,CienciaFiccion,2,2,2023,12,5,94.3
13736,CL0091,Regiones,CienciaFiccion,50,50,2023,1,9,51.1
13737,CL0060,Santiago,Novelas,2,2,2023,4,2,78.1
13738,CL0033,Santiago,Novelas,53,53,2023,8,5,54.3
13739,CL0100,Webpage,CienciaFiccion,2,2,2023,5,1,67.6
13740,CL0095,Regiones,Academicos,45,44,2023,12,1,50.2
13741,CL0060,Santiago,Novelas,10,10,2023,1,5,62
13742,CL0124,Regiones,Novelas,32,31,2023,6,8,62.6
13743,CL0100,Webpage,CienciaFiccion,5,5,2023,7,3,49.2
13744,CL0093,Regiones,CienciaFiccion,94,94,2023,12,14,58.7
13745,CL0017,Santiago,Academicos,15,15,2024,1,5,83.1
13746,CL0100,Webpage,CienciaFiccion,2,2,2023,11,5,77.2
13747,CL0035,Santiago,CienciaFiccion,16,16,2023,1,3,60.3
13748,CL0100,Webpage,Novelas,1,1,2023,10,0,73.8
13749,CL0100,Webpage,CienciaFiccion,3,3,2023,10,5,79.5
13750,CL0084,Regiones,Academicos,78,78,2023,6,4,57.5
13751,CL0100,Webpage,Novelas,1,1,2023,9,1,65.7
13752,CL0100,Webpage,Novelas,1,1,2023,6,7,69.6
