ID_venta,Fecha,ID_tienda,ID_producto,Unidades,Nombre_prod,Categoria_prod,Costo_prod,Precio_prod,Nombre_tienda,Ciudad_tienda,Ubicacion_tienda,Apertura_tienda
571354,2018-04-12T00:00:00Z,31,8,2,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
218168,2017-07-18T00:00:00Z,23,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00Z
4457,2017-01-05T00:00:00Z,9,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
238854,2017-08-06T00:00:00Z,9,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
268328,2017-09-04T00:00:00Z,5,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
126780,2017-05-01T00:00:00Z,15,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05T00:00:00Z
816449,2018-09-22T00:00:00Z,10,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
310457,2017-10-13T00:00:00Z,13,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
436513,2018-01-12T00:00:00Z,14,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31T00:00:00Z
710336,2018-07-08T00:00:00Z,39,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
487139,2018-02-17T00:00:00Z,26,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Campeche 2,Campeche,Commercial,2010-09-15T00:00:00Z
468753,2018-02-04T00:00:00Z,17,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
549674,2018-03-30T00:00:00Z,14,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31T00:00:00Z
107995,2017-04-16T00:00:00Z,18,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
18479,2017-01-21T00:00:00Z,9,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
200312,2017-07-02T00:00:00Z,47,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21T00:00:00Z
59344,2017-03-02T00:00:00Z,4,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
172120,2017-06-09T00:00:00Z,47,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21T00:00:00Z
11052,2017-01-12T00:00:00Z,24,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00Z
22228,2017-01-24T00:00:00Z,36,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00Z
241946,2017-08-09T00:00:00Z,4,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
3633,2017-01-05T00:00:00Z,10,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
68742,2017-03-11T00:00:00Z,43,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Durango 1,Durango,Downtown,2014-06-30T00:00:00Z
414153,2017-12-27T00:00:00Z,23,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00Z
285219,2017-09-20T00:00:00Z,28,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
719599,2018-07-14T00:00:00Z,5,8,3,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
669208,2018-06-13T00:00:00Z,28,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
119459,2017-04-27T00:00:00Z,41,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00Z
610083,2018-05-06T00:00:00Z,11,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19T00:00:00Z
634450,2018-05-21T00:00:00Z,14,8,1,Deck Of Cards,Games,3.98999999999999,6.99,Maven Toys Guanajuato 1,Guanajuato,Downtown,2007-01-31T00:00:00Z
361729,2017-11-22T00:00:00Z,32,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
280343,2017-09-16T00:00:00Z,27,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Oaxaca 1,Oaxaca,Downtown,2010-10-02T00:00:00Z
336048,2017-11-02T00:00:00Z,9,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
230026,2017-07-29T00:00:00Z,9,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
246449,2017-08-13T00:00:00Z,4,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
704614,2018-07-05T00:00:00Z,34,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
814655,2018-09-21T00:00:00Z,32,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
813596,2018-09-20T00:00:00Z,35,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00Z
266859,2017-09-03T00:00:00Z,7,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
233893,2017-08-02T00:00:00Z,29,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Xalapa 1,Xalapa,Commercial,2011-06-21T00:00:00Z
75905,2017-03-18T00:00:00Z,12,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00Z
681178,2018-06-20T00:00:00Z,4,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
811612,2018-09-19T00:00:00Z,35,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00Z
753987,2018-08-05T00:00:00Z,44,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00Z
598367,2018-04-30T00:00:00Z,23,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00Z
626331,2018-05-17T00:00:00Z,5,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00Z
216903,2017-07-17T00:00:00Z,50,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00Z
215023,2017-07-16T00:00:00Z,41,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00Z
65621,2017-03-08T00:00:00Z,12,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00Z
499772,2018-02-25T00:00:00Z,10,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
220364,2017-07-21T00:00:00Z,47,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21T00:00:00Z
368322,2017-11-26T00:00:00Z,37,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00Z
290931,2017-09-25T00:00:00Z,4,15,3,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
245526,2017-08-12T00:00:00Z,22,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Guanajuato 2,Guanajuato,Commercial,2010-03-29T00:00:00Z
818020,2018-09-23T00:00:00Z,18,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
641922,2018-05-26T00:00:00Z,28,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
747720,2018-08-01T00:00:00Z,7,15,3,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
586532,2018-04-22T00:00:00Z,45,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21T00:00:00Z
103110,2017-04-12T00:00:00Z,17,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
98480,2017-04-08T00:00:00Z,8,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00Z
380916,2017-12-06T00:00:00Z,28,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
66935,2017-03-09T00:00:00Z,34,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
366141,2017-11-25T00:00:00Z,30,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
416006,2017-12-29T00:00:00Z,19,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00Z
333593,2017-11-01T00:00:00Z,18,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
526378,2018-03-16T00:00:00Z,45,15,2,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21T00:00:00Z
213491,2017-07-15T00:00:00Z,18,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
371712,2017-11-30T00:00:00Z,24,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00Z
255105,2017-08-22T00:00:00Z,28,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
445054,2018-01-18T00:00:00Z,37,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00Z
219698,2017-07-20T00:00:00Z,31,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
659283,2018-06-06T00:00:00Z,35,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00Z
111363,2017-04-19T00:00:00Z,10,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
243547,2017-08-11T00:00:00Z,2,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
689182,2018-06-25T00:00:00Z,7,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
227586,2017-07-27T00:00:00Z,48,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Saltillo 2,Saltillo,Commercial,2016-03-23T00:00:00Z
279022,2017-09-15T00:00:00Z,21,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
419928,2017-12-31T00:00:00Z,18,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00Z
353602,2017-11-16T00:00:00Z,3,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00Z
521580,2018-03-13T00:00:00Z,28,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Puebla 2,Puebla,Downtown,2011-04-01T00:00:00Z
161003,2017-05-30T00:00:00Z,7,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Monterrey 2,Monterrey,Downtown,2003-12-25T00:00:00Z
716315,2018-07-12T00:00:00Z,30,15,1,Hot Wheels 5-Pack,Toys,3.98999999999999,5.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
245980,2017-08-13T00:00:00Z,44,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00Z
342382,2017-11-07T00:00:00Z,9,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
6222,2017-01-07T00:00:00Z,34,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
636731,2018-05-23T00:00:00Z,3,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00Z
124650,2017-04-30T00:00:00Z,9,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
7240,2017-01-08T00:00:00Z,39,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
171586,2017-06-09T00:00:00Z,45,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 4,Cuidad de Mexico,Commercial,2015-06-21T00:00:00Z
178047,2017-06-14T00:00:00Z,17,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
52720,2017-02-23T00:00:00Z,50,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00Z
157390,2017-05-27T00:00:00Z,21,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00Z
574963,2018-04-14T00:00:00Z,42,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00Z
400133,2017-12-19T00:00:00Z,1,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00Z
44112,2017-02-14T00:00:00Z,34,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
307348,2017-10-10T00:00:00Z,30,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
773392,2018-08-19T00:00:00Z,39,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
237435,2017-08-05T00:00:00Z,25,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08T00:00:00Z
154921,2017-05-26T00:00:00Z,32,27,2,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Hermosillo 1,Hermosillo,Residential,2012-08-31T00:00:00Z
595163,2018-04-28T00:00:00Z,9,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
564406,2018-04-07T00:00:00Z,46,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
132781,2017-05-06T00:00:00Z,34,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
756583,2018-08-07T00:00:00Z,46,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 4,Guadalajara,Downtown,2015-10-31T00:00:00Z
191298,2017-06-25T00:00:00Z,25,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad Victoria 1,Ciudad Victoria,Downtown,2010-09-08T00:00:00Z
21163,2017-01-23T00:00:00Z,2,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
151019,2017-05-22T00:00:00Z,30,27,3,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
658965,2018-06-06T00:00:00Z,44,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00Z
429771,2018-01-06T00:00:00Z,10,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
575832,2018-04-15T00:00:00Z,50,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00Z
242929,2017-08-10T00:00:00Z,13,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
249553,2017-08-16T00:00:00Z,37,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 3,Cuidad de Mexico,Residential,2013-11-28T00:00:00Z
120999,2017-04-28T00:00:00Z,8,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Pachuca 1,Pachuca,Downtown,2004-10-14T00:00:00Z
248461,2017-08-15T00:00:00Z,9,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
4681,2017-01-06T00:00:00Z,15,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Tuxtla Gutierrez 1,Tuxtla Gutierrez,Downtown,2007-03-05T00:00:00Z
408353,2017-12-24T00:00:00Z,50,27,2,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guanajuato 3,Guanajuato,Residential,2016-05-18T00:00:00Z
179959,2017-06-16T00:00:00Z,31,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
248648,2017-08-16T00:00:00Z,17,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
264696,2017-09-01T00:00:00Z,9,27,3,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
637152,2018-05-23T00:00:00Z,47,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Monterrey 4,Monterrey,Commercial,2015-11-21T00:00:00Z
205248,2017-07-07T00:00:00Z,38,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00Z
175277,2017-06-11T00:00:00Z,2,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
217605,2017-07-17T00:00:00Z,30,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
784223,2018-08-29T00:00:00Z,9,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00Z
1969,2017-01-02T00:00:00Z,49,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00Z
406643,2017-12-23T00:00:00Z,39,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
41395,2017-02-12T00:00:00Z,36,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00Z
185081,2017-06-19T00:00:00Z,39,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00Z
279357,2017-09-16T00:00:00Z,31,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00Z
574860,2018-04-14T00:00:00Z,30,27,1,PlayDoh Toolkit,Art & Crafts,3.98999999999999,4.99,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
450681,2018-01-22T00:00:00Z,10,3,2,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
825708,2018-09-29T00:00:00Z,1,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00Z
776892,2018-08-23T00:00:00Z,30,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00Z
580855,2018-04-18T00:00:00Z,13,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
493029,2018-02-21T00:00:00Z,13,3,4,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00Z
642626,2018-05-26T00:00:00Z,11,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Cuernavaca 1,Cuernavaca,Downtown,2005-04-19T00:00:00Z
818077,2018-09-23T00:00:00Z,4,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Saltillo 1,Saltillo,Downtown,2000-01-01T00:00:00Z
654033,2018-06-03T00:00:00Z,17,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00Z
696577,2018-06-30T00:00:00Z,36,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Morelia 1,Morelia,Downtown,2013-07-01T00:00:00Z
751530,2018-08-04T00:00:00Z,2,3,2,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
259893,2017-08-27T00:00:00Z,6,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00Z
705479,2018-07-05T00:00:00Z,10,3,3,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00Z
606873,2018-05-04T00:00:00Z,23,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00Z
607141,2018-05-04T00:00:00Z,16,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys San Luis Potosi 1,San Luis Potosi,Downtown,2007-05-19T00:00:00Z
584089,2018-04-21T00:00:00Z,1,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00Z
481153,2018-02-12T00:00:00Z,2,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Monterrey 1,Monterrey,Residential,1995-04-27T00:00:00Z
619805,2018-05-12T00:00:00Z,34,3,1,Barrel O' Slime,Art & Crafts,1.99,3.98999999999999,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00Z
