ID,name,category,main_category,currency,goal,pledged,state,backers,country,usd_pledged_real,usd_goal_real
2143726839,new MMORPG (adrenaline) project!,Live Games,Games,USD,3000,2,failed,2,US,2,3000
1484589268,The Trekking Studio: Jewelry for Empowerment ... and Pie!,Jewelry,Fashion,USD,3000,3454.52,successful,50,US,3454.52,3000
206259482,"""Jet-Way"" Flight sim. A way of life (Re-launched)",Video Games,Games,USD,18000,336,failed,10,US,336,18000
615959490,SherbetBox - a new monthly stationery subscription box!,Stationery,Crafts,GBP,250,1403,successful,66,GB,2055.05,366.19
1116763017,The Great Boxer,Drama,Film & Video,SEK,50000,205,failed,2,SE,24.39,5948.2
1974957673,"Ward Hall - King of the Sideshow, the Official Biography",Nonfiction,Publishing,USD,10000,10112.1,successful,132,US,10112.1,10000
1848386477,The International Conductors' Festival - 2013,Classical Music,Music,USD,3400,3790,successful,64,US,3790,3400
518913398,Afraid to Live - The Real Story (Canceled),Fiction,Publishing,USD,20000,745,canceled,16,US,745,20000
478434089,League of Supergays: Weavah Short,Animation,Film & Video,USD,500,640,successful,14,US,640,500
2103223979,Building the Prize,Film & Video,Film & Video,USD,2500,100,failed,1,US,100,2500
420452540,Tiny Graveyard (Canceled),Video Games,Games,USD,80000,7789,canceled,75,US,7789,80000
1661157773,New Appalachians Album,Indie Rock,Music,USD,300,401,successful,12,US,401,300
1726599368,MyTransHealth: A Healthcare Website for the Trans Community,Web,Technology,USD,20000,33093.57,successful,859,US,33093.57,20000
89794045,HollowFear,Video Games,Games,GBP,36000,1851,failed,101,GB,2873.78,55891.94
1482602628,"christina cooks, season 10",Food,Food,USD,35000,266,failed,9,US,266,35000
889238790,BassCase - Bold Sound in an iPhone Case,Sound,Technology,USD,350000,6087,failed,68,US,6087,350000
542399854,SOULHARVEST: The Adventures of Nox and Luci,Comics,Comics,USD,15900,5,failed,1,US,5,15900
178004882,The MemoryTag Connect App NEW VIDEO,Technology,Technology,USD,25000,1967,failed,18,US,1967,25000
946784117,"Tetrafidget: focus, fidget, four",Product Design,Design,USD,18000,2655,failed,110,US,2655,18000
262527524,They Eat Film,Photography,Photography,USD,404,113,failed,9,US,113,404
1252947637,Silent Revolution,Documentary,Film & Video,EUR,24500,440,failed,5,IT,493.55,27481.77
25726860,Gourmet Chili Feed,Food,Food,USD,100,54,failed,4,US,54,100
2144424900,Canvastry Clothing (Canceled),Fashion,Fashion,USD,5250,77,canceled,4,US,77,5250
798833341,From Whence You Came: A Lands Vin Novella,Fiction,Publishing,USD,4000,5194,successful,150,US,5194,4000
1759562625,E-LERTER Emergency Notification System - NEW,Apps,Technology,CAD,100000,1600,failed,7,CA,1419.19,88699.66
861034213,Help Make Secret Architecture Less of a Secret!,Jazz,Music,USD,3500,3567.47,successful,56,US,3567.47,3500
810696119,inKredible edibleS Bake Shoppe,Food,Food,USD,45000,2,failed,2,US,2,45000
191857732,Fund to raise money for 35mm reel viewing of Moonraker,Film & Video,Film & Video,USD,500,76,failed,6,US,76,500
1519659707,Everyday Maille - Chain Maille Fashion,Jewelry,Fashion,USD,500,94,failed,2,US,94,500
1819469176,Cinematic Role Playing Videos,Tabletop Games,Games,USD,800,125,canceled,4,US,125,800
567296359,The Sunrise,Fiction,Publishing,USD,2000,212,failed,7,US,212,2000
999800713,BETTER DESPERATE,Music Videos,Film & Video,USD,300,300,successful,5,US,300,300
403099214,CONCENTRATED SOLAR HEAT - INSTRUCTIONAL VIDEO,Documentary,Film & Video,USD,15000,3692,failed,59,US,3692,15000
615965724,When We Were Kids - Charity By Design,Apparel,Fashion,USD,10000,200,failed,4,US,200,10000
1860652099,Voltset - World's Smartest Multimeter for Smart Devices,DIY Electronics,Technology,USD,58888,113548,successful,851,US,113548,58888
800846537,Gunkatana - Lightning-fast Cyberpunk Action,Video Games,Games,GBP,40000,3557,failed,129,GB,5182.03,58274.21
2064968543,"NanoRosetta- Own Print of Human Genome, Send to Moon",Art,Art,USD,100000,1531,failed,16,US,1531,100000
1944523459,All These Serious Faces: An Experimental Nonfiction Book,Nonfiction,Publishing,USD,4000,656,failed,16,US,656,4000
81140720,Silence in Heaven,Film & Video,Film & Video,USD,44000,20,failed,1,US,20,44000
1701055573,K-figure: A Perfect Pillow for Keeping a Good Figure,Design,Design,USD,10000,828,failed,15,US,828,10000
1436477609,Persistent Sisters: Women's History Trading Cards,Children's Books,Publishing,USD,12000,12996,successful,217,US,12996,12000
1447724519,Pneuma - Realising a dream with my own project,Pop,Music,GBP,500,500,successful,13,GB,834.5,834.5
608024663,Perception,Shorts,Film & Video,USD,1200,1200.5,successful,10,US,1200.5,1200
1569349786,Gone to Pot: The Movie (Canceled),Film & Video,Film & Video,USD,385000,4882.4,canceled,34,US,4882.4,385000
325767261,The Goat and Her Three Kids,Film & Video,Film & Video,USD,6600,7075,successful,66,US,7075,6600
458608072,Stinky Summer Fest! (Canceled),Public Art,Art,USD,15000,820.69,canceled,18,US,820.69,15000
1970360707,A Short Strange Trip; Interpretations of California...,Mixed Media,Art,USD,7500,9210.69,successful,116,US,9210.69,7500
83006224,"The Mark Zaleski Band: Days, Months, Years",Jazz,Music,USD,7500,8062,successful,166,US,8062,7500
155915879,SPENCER,Restaurants,Food,USD,30000,32923,successful,252,US,32923,30000
993390460,Selkies' Skins: A Novel of finding the self,Fiction,Publishing,USD,170,276,successful,8,US,276,170
705489118,Lazer and Levi EP,Music,Music,USD,8000,1705,failed,37,US,1705,8000
1253622430,Whirlwind Magazine #10: Empire,Literary Journals,Publishing,USD,400,415,successful,11,US,415,400
1002624093,Flags of the world,Painting,Art,USD,4000,1040,failed,19,US,1040,4000
1703704536,Milk Nanny: The World's First Smart Home Formula Milk Maker,Product Design,Design,USD,100000,120684,successful,343,US,120684,100000
2064135150,Heaven is Hell,Narrative Film,Film & Video,USD,6660,6740,successful,89,US,6740,6660
2068372668,Frame Art,Art,Art,USD,2200,120,failed,3,US,120,2200
1491080850,Sturgeon Soirée for Art Prize 2010,Art,Art,USD,2500,2500,successful,18,US,2500,2500
897313627,I GRANDI CLASSICI DI OZU IN HD,Film & Video,Film & Video,EUR,15000,19180.5,successful,294,IT,20910.65,16353.05
342963492,Duty. Honor. For My Country.,Nonfiction,Publishing,USD,6000,6200,successful,16,US,6200,6000
1401522626,Skullys & Coffee Velcro Patch,Crafts,Crafts,USD,500,337,failed,23,US,337,500
743003882,Fund arrrrrrrh pirate flag... (please?),Mixed Media,Art,USD,100,100,successful,2,US,100,100
2091573023,En Garde! (A Fencing Movie),Film & Video,Film & Video,USD,3000,3006,successful,16,US,3006,3000
1201119713,Greatest Roads of Australia,Art,Art,AUD,8000,10,failed,1,AU,9.29,7428.04
216217355,SLICK Luxury Custom Playing Cards,Graphic Design,Design,GBP,10000,753,failed,64,GB,1269.75,16862.55
2073631397,#AullTogether,Hip-Hop,Music,USD,5000,1557,failed,26,US,1557,5000
1053905029,Pirate Pete's Voyage Children's Book,Children's Books,Publishing,USD,15000,18,canceled,1,US,18,15000
2035129220,Zombites! ZOMBIE T-SHIRTS in CEREAL BOXES!,Fashion,Fashion,USD,3500,4111,successful,89,US,4111,3500
1166542222,Building the Playa Blanca Community Wind Workshop!,Makerspaces,Technology,USD,35000,21994,failed,171,US,21994,35000
1047975903,Batbear,Comic Books,Comics,USD,1000,1290,successful,44,US,1290,1000
526557112,La fleur de thé / The tea flower,Product Design,Design,EUR,1700,100,failed,1,FR,117.65,2000.05
632223765,Music to Code by,Music,Music,USD,7500,10031,successful,389,US,10031,7500
448436871,Teen Mystery,Narrative Film,Film & Video,USD,15000,16728.01,successful,91,US,16728.01,15000
58946615,Send Me Your Selfies!,Painting,Art,USD,100,970,successful,16,US,970,100
1010186921,"Andy Warhol's 15 (Color Me, Warhol)",Performances,Dance,USD,11891,12425,successful,291,US,12425,11891
1611025909,Ayoba-Yo Authentic South African Recipe Biltong,Food,Food,USD,8000,8101,successful,105,US,8101,8000
1676762669,Hollywood Ending's FIRST EVER Album!!!!,Pop,Music,USD,5000,11140,successful,179,US,11140,5000
1863614149,Indie Bands Take Manhattan (Canceled),Indie Rock,Music,USD,2500,90,canceled,2,US,90,2500
275725608,ZomBFFs - Help us make this Female Horror Comedy!,Horror,Film & Video,USD,15000,6200,failed,31,US,6200,15000
802186615,Abstracted Archetypes: Tarot for Meditation,Art,Art,USD,2000,30,failed,1,US,30,2000
1102319241,Green Zone Wildflower Honey,Food,Food,USD,28000,95,failed,4,US,95,28000
58362125,"Alaska Canine Club - Eagle River, AK",Live Games,Games,USD,45680,2847,failed,23,US,2847,45680
1470481991,MITCH HAMMER - first issue for just $1,Comics,Comics,USD,1200,1716.5,successful,173,US,1716.5,1200
718333689,URGENT: Help Us Replace Our Ramp!,Spaces,Theater,USD,4059,470,failed,6,US,470,4059
1612739639,Gotham City Meme Shirts!,Apparel,Fashion,USD,888,21,failed,2,US,21,888
442131162,Look of Disapproval (?_?) Bumper Sticker,Graphic Design,Design,USD,350,5,failed,1,US,5,350
1409823449,We're Bringing It! EP,Rock,Music,USD,3000,731,failed,11,US,731,3000
1501679862,Picture Perfect Children's Colouring Book,Illustration,Art,GBP,500,31,failed,3,GB,44.67,720.43
339275664,Pia MYworLD KickstART 2 -the Scripts- and cybercouture.,Design,Design,NOK,35000,14585,failed,9,NO,1760.13,4223.84
372621243,"""threshold"" at Stone Quarry Hill Art Park",Sculpture,Art,USD,1000,441,failed,7,US,441,1000
1617268198,MIRRO Tissue Box - Touch ON // Touch OFF,Product Design,Design,USD,8000,22512,successful,147,US,22512,8000
729641246,SoundRunner,Video Games,Games,USD,2500,56,failed,6,US,56,2500
1920475341,Rabbit Illness : Shadow - Visual Novel,Video Games,Games,EUR,1000,361,canceled,16,FR,404.83,1121.4
2029988829,Intrigue Chocolate Company,Food,Food,USD,10000,19351,successful,373,US,19351,10000
2006653117,Barvinok Dance School Euro Trip,Performances,Dance,CAD,500,6,failed,2,CA,4.4,366.43
1299940863,The Science Report: A Comedy Web Series About Science News,Comedy,Film & Video,USD,3500,3573,successful,58,US,3573,3500
738762485,Save All Dogs from Commercial Dog Food,Food,Food,USD,15000,9,failed,2,US,9,15000
1948909233,Parent Pairings - A Wine Pairing Guide for Parenthood,Publishing,Publishing,USD,3500,4310,successful,56,US,4310,3500
889403239,WALL MOUNTED FOLD DOWN GAS BBQ. A BIG SIZE BBQ IN A BOX,Product Design,Design,AUD,75000,300,canceled,3,AU,265.91,66477.57
1241635329,LockedUSB Adapter MK2 - USB Charge Only & Power Optimizer,Hardware,Technology,USD,25750,3142,failed,127,US,3142,25750
756531952,A Different Black America,Documentary,Film & Video,USD,100000,1350,failed,5,US,1350,100000
492290681,BURDEN OF PROOF - A Black Comedy about Lawyers and a Plant,Comedy,Film & Video,USD,3000,387.69,failed,11,US,387.69,3000
271441064,the resilient joneses stop the flood,Children's Books,Publishing,USD,15000,660,failed,14,US,660,15000
1883547960,Will Sturgeon recorded his first full album and needs help,Indie Rock,Music,USD,7500,10856,successful,216,US,10856,7500
888731811,Talk 'Em Down,Video Games,Games,USD,9000,1010,failed,32,US,1010,9000
2118097052,"""CHEATERS""",Theater,Theater,USD,5000,590,failed,6,US,590,5000
530765512,"""Travels with Lily and Daisy""",Children's Books,Publishing,USD,4000,25,failed,1,US,25,4000
1266994405,Affordable High School Algebra eTextbook (Canceled),Nonfiction,Publishing,USD,25000,20,canceled,2,US,20,25000
1273932811,Lady of Peace / Señora de la Paz © Javier Viver,Art,Art,USD,16300,19002,successful,59,US,19002,16300
2002004414,Cat Head Toilet Lid Cover & Cat Body Bathroom Rug!,Product Design,Design,USD,1800,205,failed,5,US,205,1800
243864273,Project Utopia,Shorts,Film & Video,GBP,2000,2071,successful,64,GB,3272.6,3160.41
336993275,The Cell Caddy: Only product that stores 2 phones or tablets,Hardware,Technology,USD,5000,93,canceled,5,US,93,5000
1915919646,The Blue Lady Sings - Tricity Vogue's first album,Music,Music,USD,3300,3335,successful,76,US,3335,3300
335526163,The woman with the blue band,Thrillers,Film & Video,GBP,2500,7,failed,1,GB,10.8,3858.2
242136829,Monument - a cultural document,Journalism,Journalism,USD,1500,30,failed,2,US,30,1500
1486217300,'Ukulele Singer Song Writer & World Change Visionary,World Music,Music,USD,5000,25,canceled,1,US,25,5000
1867582139,Intelligent Dimmer Controller 4 (InDiCo4),Hardware,Technology,DKK,75000,875,failed,1,DK,128.03,10974.38
2045173733,Landcoff Beer: the amazing Ale Coffee beer,Food,Food,USD,65000,106,failed,6,US,106,65000
758730905,From ancient Navajo Rugs to Today's Quilts,Design,Design,USD,250000,200,failed,2,US,200,250000
1657914002,Message in a Bottle,Film & Video,Film & Video,USD,1500,685,failed,14,US,685,1500
946915904,Bore Surfwear - New Surfwear brand for The Severn Bore,Apparel,Fashion,GBP,10000,30,failed,2,GB,50.41,16804.18
432711649,"All Natural Seasoning ""Sofrito""",Food,Food,USD,20000,235,failed,8,US,235,20000
2069999555,Voyage Book 2,Photobooks,Photography,GBP,3500,4013,successful,136,GB,5846.36,5098.99
1663310813,"""Nice Turn Signal, A**hole""",Accessories,Fashion,USD,2000,10,failed,2,US,10,2000
1139311657,backyard photography,Animals,Photography,USD,500,10,failed,1,US,10,500
52443942,"The Unprofessionals, a sociopathic bromance",Comics,Comics,USD,30000,30477,successful,153,US,30477,30000
1511103019,http://www.deadcatdot.com/StreetStuff.html wind noise,Product Design,Design,USD,10000,60,failed,4,US,60,10000
2006133880,Infrared module for FPV night racing,Gadgets,Technology,GBP,10000,3925,failed,45,GB,5604.02,14277.76
1842798333,Anti Kidnapping Patch THE (AKP),Gadgets,Technology,USD,125000,1,failed,1,US,1,125000
521648415,Dani's First Full Album and Singing Live!!,Country & Folk,Music,USD,10000,2226,failed,7,US,2226,10000
641932871,New EP by Retro Soul Singer Ashleigh Watson,Blues,Music,AUD,9064,2797,failed,43,AU,2174.28,7046.02
101928493,SUNSET AND THE MOCKINGBIRD,Documentary,Film & Video,USD,38000,39558,successful,344,US,39558,38000
383621224,Lab Lab - The IV League Puppy!,Product Design,Design,USD,10000,14,failed,4,US,14,10000
1045170734,Explorations of the Five Senses,Fiction,Publishing,USD,750,251,failed,11,US,251,750
871662130,Cinematic Soundtrack CD Production,Classical Music,Music,USD,6000,262,failed,8,US,262,6000
447783664,Unidentified Funny Objects - Anthology of Humor SF & Fantasy,Fiction,Publishing,USD,5000,6016.44,successful,237,US,6016.44,5000
1290201252,Balance Bat,Product Design,Design,USD,1400,2054,successful,13,US,2054,1400
187865631,Walk With Me Daddy!!,Children's Books,Publishing,USD,500,145,failed,8,US,145,500
1986843225,Our Open Road,Art,Art,USD,15000,16301.1,successful,224,US,16301.1,15000
1993481040,Self Watering Garden Beds,Product Design,Design,USD,10000,325,failed,3,US,325,10000
1897293974,Knit 1 Bike 1,Nonfiction,Publishing,GBP,3000,1520,failed,31,GB,2345.79,4629.84
904953446,Rhino Industrial Grade 3D Printer,3D Printing,Technology,CAD,50000,63672.8,successful,109,CA,50246.84,39457.07
1549972676,"The ""Park Bench"" Tablet & Smart Phone Stand for the Kitchen",Crafts,Crafts,USD,300,1200,successful,46,US,1200,300
355939143,TALES FROM THE BUG WHISPERER,Film & Video,Film & Video,USD,65000,135,failed,4,US,135,65000
1869894147,Tyroze: 3 in 1 Premium Urban Bag With Lifetime Guarantee,Product Design,Design,GBP,800,2524,successful,23,GB,3195.26,1012.76
2135509657,Ario: Smart Lighting. Better Health.,Hardware,Technology,USD,50000,201165,successful,821,US,201165,50000
1923800004,GLITCH 2.0 // Art Playing Cards,Playing Cards,Games,USD,12000,18669,successful,637,US,18669,12000
1773622264,Vegetables,Shorts,Film & Video,USD,500,1210,successful,21,US,1210,500
1747872657,"Make ""Temporary"" a Reality!",Music,Music,USD,2000,60,failed,2,US,60,2000
2134351893,"Draw: A story worth telling, a film worth making",Shorts,Film & Video,USD,1000,1065,successful,20,US,1065,1000
1697852851,Custom Hockey Hoodies,Apparel,Fashion,USD,10000,52,failed,6,US,52,10000
1195468253,Bend or Break in Uncharted Territory (Send us on Tour!!),Music,Music,USD,500,690,successful,11,US,690,500
102367219,Let's go Dutch - the video,Pop,Music,GBP,3000,230,failed,2,GB,341.17,4450.05
1748472980,We Shall be Monsters: Frankenstein two centuries on,Anthologies,Publishing,CAD,5500,926,failed,28,CA,728.96,4329.69
2031130631,"Hawaiian Playing Cards, Bicycle, Standard, & Limited",Playing Cards,Games,USD,15000,16565,successful,311,US,16565,15000
85514340,"It's Christmas, Everybody! Vinyl record by the Silver Bells",Rock,Music,USD,6500,7529,successful,113,US,7529,6500
1875099243,Ghosts of Gaia TWO: Reinforcements - 28mm Scifi Female Minis,Tabletop Games,Games,GBP,3500,17186,successful,338,GB,21944.99,4469.19
2124430133,Ol' Man Rash - Halloween Project,Shorts,Film & Video,USD,50,1,failed,1,US,1,50
1340682640,Best Beef Jerky I Ever Made!,Food,Food,USD,500,729,successful,21,US,729,500
1247320822,Drive-In Tales of Terror! Presents The Creeper!,Film & Video,Film & Video,USD,2500,35,failed,2,US,35,2500
1951225788,Say No To Plastic Bags (Canceled),Accessories,Fashion,EUR,15000,35,canceled,2,NL,47.62,20410.38
485272409,Kanjime! Japanese anime-styled kanji flashcards!,Interactive Design,Design,GBP,500,1232,successful,36,GB,2072.89,841.27
150652692,"Vinyl Pressings of The Deadly Syndrome's ""Nolens Volens""",Rock,Music,USD,1500,2457,successful,68,US,2457,1500
519334694,Fifty Sandwiches,People,Photography,USD,10000,10374,successful,138,US,10374,10000
855886084,The Most Innovative Makeup Blender Ever Made | enavee,Product Design,Design,CAD,30000,10158,failed,227,CA,7539.52,22266.76
1187694799,Cascade Youth Dance: Commonwealth,Residencies,Dance,GBP,1000,1170,successful,9,GB,2005.79,1714.35
1862985077,Oathsworn: Heroes of the Dwarfs,Tabletop Games,Games,GBP,3000,14498,successful,354,GB,22302.56,4614.96
162288117,VINCENT - watches born from Scandinavian aesthetics,Accessories,Fashion,DKK,50000,53759,successful,44,DK,8585.37,7985.05
1229688264,In re A.I.,Video Art,Art,USD,50000,1,failed,1,US,1,50000
1841754184,[GentlePoets] OverSize Poetry T-Shirt,Apparel,Fashion,SGD,1500,65,failed,3,SG,48.31,1114.83
991993008,P.T.S.D,Video Games,Games,USD,10000,15,failed,1,US,15,10000
1543978424,"Make America Great Again, Fuck Trump, Shameless Tees",Apparel,Fashion,USD,1000,80,failed,3,US,80,1000
849883737,2016 Lingerie Calendar,People,Photography,USD,3500,330,failed,3,US,330,3500
467533883,ArlenaLove Clothing for Girls with Big Dreams,Fashion,Fashion,USD,6000,259,failed,9,US,259,6000
1253316681,Wyked Pins,Crafts,Crafts,USD,800,244,failed,10,US,244,800
1002382304,Defenders of the Realm: Minions,Tabletop Games,Games,USD,25000,91972.5,successful,622,US,91972.5,25000
1036409012,Fall River Posters,Art,Art,USD,925,6580.75,successful,149,US,6580.75,925
1197892669,The ATTIC FILM FEST 2015-ROUND 1 FUNDING,Festivals,Film & Video,USD,2500,651,failed,5,US,651,2500
1470064169,Drift Studio Prints Maps on Furniture...,Product Design,Design,USD,7500,4300,failed,45,US,4300,7500
1735761695,A Hand of Talons,Plays,Theater,USD,3500,4280,successful,57,US,4280,3500
510607284,DAMNED: Issue #1,Comic Books,Comics,USD,8400,58.5,failed,5,US,58.5,8400
23193273,Self published children's book,Publishing,Publishing,USD,5450,2,failed,2,US,2,5450
1188411955,ZLDN: Insanely Comfortable Underwear,Apparel,Fashion,GBP,6000,7630,successful,151,GB,9393.78,7386.98
2049774201,PASSENGER - Movie,Film & Video,Film & Video,USD,100000,30950,failed,48,US,30950,100000
1307379605,"Beyond The Sea, Lies Water.",Film & Video,Film & Video,USD,850,665,failed,8,US,665,850
1524646647,Celebrate 375 Years of Providence with a CD of original song,Country & Folk,Music,USD,1000,1045,successful,28,US,1045,1000
745894800,"Ted Miller    ""Made In America""",Music,Music,USD,40000,155,failed,2,US,155,40000
1481486228,Faith Is - Creating A Live Album,Music,Music,USD,10000,50,failed,2,US,50,10000
498833637,Operation Vertical,Community Gardens,Food,USD,15000,46,failed,4,US,46,15000
1647802441,Video Revival's Educational Program Launch,Film & Video,Film & Video,USD,2690,2701,successful,49,US,2701,2690
1010838745,Breaking Mythos,Conceptual Art,Art,USD,3000,417,failed,8,US,417,3000
2048060896,Well-being calendar,Art,Art,CAD,600,830,successful,17,CA,663.47,479.62
1528837664,KitRex Triceratops: A Fold-and-Play Cardboard Dino,Product Design,Design,USD,12000,12169,successful,340,US,12169,12000
583014244,Mr.DreamWeaver,Sculpture,Art,USD,5000,100,failed,1,US,100,5000
1213723611,HOME VIDEO (Horror Film),Horror,Film & Video,USD,10000,160,failed,7,US,160,10000
2050682952,EggMap: an urban travel gadget for your stress-free journeys,Product Design,Design,EUR,30000,4261,failed,152,IE,4529.03,31887.08
185863455,Jade Firefly Starlight Defender -Anime 2D Shmup game!,Games,Games,USD,2000,130,failed,3,US,130,2000
1455616679,SEE IT BE IT: Profiles of Women who Love Math and Science,Calendars,Publishing,USD,15000,15116,successful,129,US,15116,15000
2085905875,Watermark Brewing Co. - Operation Fiscal Jackhammer,Small Batch,Food,USD,6000,9845,successful,106,US,9845,6000
105741053,Blizzel,Mobile Games,Games,EUR,5000,1,failed,1,NL,1.36,6821
1240254567,The New York Quest (Canceled),Narrative Film,Film & Video,USD,30000,5,canceled,1,US,5,30000
1492689386,"Savachild- one chair, one life",Design,Design,USD,25000,2455,failed,24,US,2455,25000
1032784419,The Bromley Boys Movie,Film & Video,Film & Video,GBP,100000,635,failed,12,GB,977.89,153997.78
1896419474,Byte Sized Engineers,Children's Books,Publishing,USD,16000,102,failed,3,US,102,16000
1000558429,Sellegg start up classified site,Web,Technology,USD,15000,25,failed,1,US,25,15000
35774694,Fleeting Moments,Fine Art,Photography,USD,5000,168,failed,7,US,168,5000
1464201138,Learning Stinks: Rethinking Instructional Design (Canceled),Nonfiction,Publishing,USD,10000,105,canceled,3,US,105,10000
587850651,"Help Publish the Extensive, Comical, USMC Lingo Encyclopedia",Nonfiction,Publishing,USD,5000,60,failed,2,US,60,5000
981920141,365 Ski and Board,Performance Art,Art,USD,2500,1121,failed,21,US,1121,2500
321505119,Sleezy Apparel And Merchandise,Fashion,Fashion,USD,5000,532,failed,4,US,532,5000
1346416638,"I AM EARTH: 5 Part Series=Inspire, Uplift & Empower Children",Children's Books,Publishing,USD,11000,878,failed,12,US,878,11000
1230608877,You Won't Be Disappointed,Narrative Film,Film & Video,USD,20000,20211,successful,275,US,20211,20000
1305565687,Ovation: Social & Mobile Collaboration Platform,Apps,Technology,CAD,80000,50,failed,1,CA,37.47,59956.53
2147180561,Tyre Kicker,Apps,Technology,GBP,35000,150,failed,2,GB,218.87,51069.54
1918587269,On The Road Again - Tour Van & Trailer Fundraiser,Country & Folk,Music,USD,12000,15368,successful,163,US,15368,12000
379151811,The  Lokaal Butcher needs your Bacon,Bacon,Food,CAD,20000,2120,failed,16,CA,1916.99,18084.82
820926220,American Dream Brewing Canning Line,Food,Food,USD,37000,300,failed,4,US,300,37000
1973395378,fump,Video Games,Games,USD,43789,202,failed,9,US,202,43789
1486725745,The Bosnia Book Project. Bosnia 1992 - 95,Photography,Photography,USD,17800,24006,successful,179,US,24006,17800
94696520,"Twiggi Lights. Slim, stylish water proof card lights.",Technology,Technology,CAD,3000,424,canceled,7,CA,320.65,2268.77
1532612064,Natalie Oliveri's First Full Length Album!,Indie Rock,Music,USD,3000,3310,successful,71,US,3310,3000
1014110420,Harvest Hut,Food,Food,AUD,5000,100,failed,1,AU,74.01,3700.69
989731646,AMERICAN GRANDMASTER: The Life and Death of Mr. Parker,Documentary,Film & Video,USD,2500,3310,successful,37,US,3310,2500
1648065563,Live the Dream... DeLorean 3D Documentary Film,Documentary,Film & Video,USD,12500,191,failed,9,US,191,12500
765263780,An American Housewife - Feature Documentary,Documentary,Film & Video,USD,4129,4224,successful,71,US,4224,4129
1700521630,Slippery When Wet Soaps,Crafts,Crafts,USD,3000,192,failed,8,US,192,3000
1533445103,Naughty? Or Nice? (Reboot) werewolf / mafia Christmas game.,Tabletop Games,Games,USD,330,704,successful,34,US,704,330
1989091761,Abstractions in Essence: An Abstract Film & Art Festival,Film & Video,Film & Video,USD,500,1600,successful,7,US,1600,500
922954796,Blossom | Creativity Collaboration Community,Fashion,Fashion,USD,5000,5125,successful,64,US,5125,5000
1614000716,The Protocol Primer: A Complete Guide to GMless Games,Tabletop Games,Games,USD,1000,2293,successful,113,US,2293,1000
1413884874,"Shaikoo - baby gear, baby towel, bath time, baby bath care",Product Design,Design,USD,3000,356,canceled,8,US,356,3000
728079593,The Repopulation: A Sandbox MMORPG,Video Games,Games,USD,50000,176525.06,successful,2270,US,176525.06,50000
1258341756,"Brandon Strader's new album, Drifting, and making s'mores!",Rock,Music,USD,5,255,successful,11,US,255,5
740924881,Look Up: For Hope (Canceled),Documentary,Film & Video,USD,10000,2821,canceled,33,US,2821,10000
2080390616,Transnationals,Narrative Film,Film & Video,USD,25000,6475,failed,10,US,6475,25000
1903699472,"Helping to Build ""The Dream""",Nonfiction,Publishing,USD,70200,305,failed,3,US,305,70200
1577763616,My Field of Dreams: A Journey to Starting Over in Life,Nonfiction,Publishing,USD,9990,1,failed,1,US,1,9990
553275259,E.L.L.I (EXPLORE.LISTEN.LOVE.INDIE) MUSIC FESTIVAL,Music,Music,USD,4950,150,failed,3,US,150,4950
1374976190,Twidster,Web,Technology,USD,15000,501,failed,51,US,501,15000
295614893,Crazy Golf Horror Movie,Horror,Film & Video,GBP,2000,3049,successful,82,GB,5219.91,3424.01
1166036385,"When I am grown- A Tribute to Lee Rigby, RIP",Jazz,Music,GBP,400,20,failed,1,GB,31.25,624.92
298734677,Off the Beaten Path: New York City - A Tourist's Guide,Nonfiction,Publishing,USD,37500,70,failed,2,US,70,37500
720738693,The World's 1st Democratic Radio (Canceled),Radio & Podcasts,Publishing,USD,5000,1129,canceled,37,US,1129,5000
346898564,ODROID Magazine - Print Edition,Zines,Publishing,USD,40000,286,failed,4,US,286,40000
1139935169,The Ian C. Anderson (E)mbarassment (P)roject,Pop,Music,USD,75,1,failed,1,US,1,75
558589712,Print and Frame My Pinecones,Photography,Photography,USD,350,144,failed,9,US,144,350
2080284456,Fashoda Crisis Album: Almost Everyone is Entirely Average...,Rock,Music,GBP,150,306,successful,19,GB,503.11,246.62
1510232817,Tracking Jaws: The Animated Web series documentary,Animation,Film & Video,USD,5000,881,failed,18,US,881,5000
224781748,Redesign Your Life: How to Live an Extraordinary Life,Nonfiction,Publishing,AUD,1000,496,failed,9,AU,369.27,744.49
1038445798,Race for the Iron Throne E-Book,Publishing,Publishing,USD,15000,9744,failed,172,US,9744,15000
950619872,The social network for film industry,Web,Technology,EUR,60000,155,failed,4,FR,172.89,66923.95
1462224085,The Year That Never Was (Canceled),Documentary,Film & Video,CAD,60000,1618,canceled,17,CA,1517.25,56264.07
1025496430,Of Places and People: A San Francisco Experience,Photobooks,Photography,USD,4000,6614,successful,145,US,6614,4000
592265616,War Of Wings - an epic novel by Tanner McElroy,Fiction,Publishing,USD,12000,12745,successful,204,US,12745,12000
1165749183,RAP is POETRY Positive Rap Project - Self Suffice the RapOet,Hip-Hop,Music,USD,5000,3178.5,failed,56,US,3178.5,5000
1673674751,Dream Come True Coffee shop and Bakery,Drinks,Food,USD,200000,1,failed,1,US,1,200000
773712495,Jackie Gray + You = First EP Of Original Music! :),Pop,Music,USD,1800,2875,successful,83,US,2875,1800
1843147635,Elephant Grade Organic Exfoliating Coffee Infused Soap Bar,DIY,Crafts,USD,50000,60,failed,2,US,60,50000
433455908,tarp: Architecture Manual 2012: Not Nature,Architecture,Design,USD,4500,4910,successful,98,US,4910,4500
